,path,rock_type,image_name,best_model_0,best_model_time_0,best_model_1,best_model_time_1,best_model_2,best_model_time_2,best_model_3,best_model_time_3,best_model_4,best_model_time_4
334,./test_new/cuttings_resized_128/ML-V2_slice00880_1.png,0,ML-V2_slice00880_1,4,0.006,4,0.00689,4,0.00913,2,0.00837,0,0.008
335,./test_new/cuttings_resized_128/ML-V2_slice00880_4.png,0,ML-V2_slice00880_4,2,0.0040100000000000005,2,0.004,2,0.004,2,0.00755,2,0.004
336,./test_new/cuttings_resized_128/ML-V2_slice00890_1.png,0,ML-V2_slice00890_1,4,0.00506,4,0.00305,2,0.004,2,0.00599,2,0.00898
337,./test_new/cuttings_resized_128/ML-V2_slice00920_0.png,0,ML-V2_slice00920_0,4,0.0069700000000000005,4,0.008,4,0.008,2,0.006220000000000001,4,0.00796
338,./test_new/cuttings_resized_128/ML-V2_slice00920_3.png,0,ML-V2_slice00920_3,2,0.00402,0,0.004,2,0.00852,2,0.008,2,0.004
339,./test_new/cuttings_resized_128/ML-V2_slice00950_5.png,0,ML-V2_slice00950_5,2,0.00104,2,0.00396,2,0.00202,2,0.00801,2,0.007
340,./test_new/cuttings_resized_128/ML-V2_slice00970_3.png,0,ML-V2_slice00970_3,4,0.004,4,0.0069299999999999995,4,0.00704,2,0.008,4,0.008
341,./test_new/cuttings_resized_128/ML-V2_slice00970_7.png,0,ML-V2_slice00970_7,3,0.004,1,0.00658,2,0.00398,3,0.0050100000000000006,2,0.004
342,./test_new/cuttings_resized_128/ML-V2_slice00970_8.png,0,ML-V2_slice00970_8,0,0.00402,0,0.00595,4,0.00618,4,0.00202,0,0.004
343,./test_new/cuttings_resized_128/ML-V2_slice00980_0.png,0,ML-V2_slice00980_0,4,0.008020000000000001,4,0.006,4,0.006490000000000001,4,0.00502,4,0.004
344,./test_new/cuttings_resized_128/ML-V2_slice00980_3.png,0,ML-V2_slice00980_3,4,0.00608,4,0.00231,2,0.006509999999999999,2,0.00406,4,0.00653
345,./test_new/cuttings_resized_128/ML-V2_slice00980_10.png,0,ML-V2_slice00980_10,0,0.004,4,0.004,4,0.00505,4,0.004520000000000001,0,0.00801
346,./test_new/cuttings_resized_128/ML-V2_slice00990_0.png,0,ML-V2_slice00990_0,4,0.00647,4,0.004,4,0.00799,2,0.00614,4,0.008
347,./test_new/cuttings_resized_128/ML-V2_slice00990_2.png,0,ML-V2_slice00990_2,4,0.00202,2,0.00799,2,0.00706,2,0.00558,2,0.00905
348,./test_new/cuttings_resized_128/ML-V2_slice00990_3.png,0,ML-V2_slice00990_3,2,0.00468,2,0.004,2,0.0081,2,0.008020000000000001,2,0.004
349,./test_new/cuttings_resized_128/ML-V2_slice00990_8.png,0,ML-V2_slice00990_8,2,0.00599,2,0.00801,2,0.00504,2,0.00805,2,0.00799
350,./test_new/cuttings_resized_128/ML-V2_slice01000_1.png,0,ML-V2_slice01000_1,2,0.00811,2,0.0040100000000000005,2,0.00418,2,0.00658,2,0.008
351,./test_new/cuttings_resized_128/ML-V2_slice01000_4.png,0,ML-V2_slice01000_4,2,0.004529999999999999,2,0.00406,2,0.00812,2,0.007529999999999999,2,0.004
352,./test_new/cuttings_resized_128/ML-V2_slice01010_4.png,0,ML-V2_slice01010_4,2,0.006529999999999999,0,0.004,2,0.004,2,0.00618,2,0.00801
353,./test_new/cuttings_resized_128/ML-V2_slice01020_3.png,0,ML-V2_slice01020_3,2,0.00554,2,0.0040100000000000005,2,0.008,2,0.004529999999999999,2,0.007
354,./test_new/cuttings_resized_128/ML-V2_slice01020_9.png,0,ML-V2_slice01020_9,4,0.00549,4,0.004,4,0.008,2,0.008,4,0.00398
355,./test_new/cuttings_resized_128/ML-V2_slice01030_4.png,0,ML-V2_slice01030_4,2,0.00403,2,0.00801,2,0.008,2,0.00698,2,0.004
356,./test_new/cuttings_resized_128/ML-V2_slice01040_0.png,0,ML-V2_slice01040_0,2,0.00397,2,0.004,2,0.00404,2,0.00808,2,0.00452
357,./test_new/cuttings_resized_128/ML-V2_slice01040_4.png,0,ML-V2_slice01040_4,2,0.0040100000000000005,2,0.00399,2,0.005,2,0.004070000000000001,2,0.008
358,./test_new/cuttings_resized_128/ML-V2_slice01040_5.png,0,ML-V2_slice01040_5,2,0.00798,2,0.008,2,0.006999999999999999,2,0.00602,2,0.00799
359,./test_new/cuttings_resized_128/ML-V2_slice01050_0.png,0,ML-V2_slice01050_0,2,0.006,2,0.00101,2,0.005,2,0.0061,2,0.004
360,./test_new/cuttings_resized_128/ML-V2_slice01050_1.png,0,ML-V2_slice01050_1,4,0.00576,4,0.00398,2,0.008,4,0.00951,2,0.008
361,./test_new/cuttings_resized_128/ML-V2_slice01050_2.png,0,ML-V2_slice01050_2,2,0.00602,2,0.004,2,0.0075,2,0.006,2,0.00606
362,./test_new/cuttings_resized_128/ML-V2_slice01070_1.png,0,ML-V2_slice01070_1,4,0.00599,4,0.00804,4,0.00612,2,0.00403,2,0.00799
363,./test_new/cuttings_resized_128/ML-V2_slice01070_6.png,0,ML-V2_slice01070_6,2,0.00314,2,0.004,2,0.00615,2,0.00745,2,0.008
364,./test_new/cuttings_resized_128/ML-V2_slice01070_13.png,0,ML-V2_slice01070_13,2,0.00704,4,0.008,2,0.00602,2,0.0054399999999999995,2,0.004
365,./test_new/cuttings_resized_128/ML-V2_slice01080_1.png,0,ML-V2_slice01080_1,4,0.00399,2,0.008,2,0.01013,2,0.010020000000000001,2,0.008
366,./test_new/cuttings_resized_128/ML-V2_slice01080_6.png,0,ML-V2_slice01080_6,2,0.004,0,0.00495,2,0.00603,0,0.004,2,0.00701
367,./test_new/cuttings_resized_128/ML-V2_slice01100_9.png,0,ML-V2_slice01100_9,2,0.004,2,0.005,2,0.00603,0,0.00207,0,0.007
368,./test_new/cuttings_resized_128/ML-V2_slice01110_0.png,0,ML-V2_slice01110_0,2,0.00402,2,0.0069900000000000006,2,0.004,2,0.00505,2,0.00914
369,./test_new/cuttings_resized_128/ML-V2_slice01110_4.png,0,ML-V2_slice01110_4,0,0.004,0,0.00705,4,0.00358,0,0.008,0,0.00802
370,./test_new/cuttings_resized_128/ML-V2_slice01110_6.png,0,ML-V2_slice01110_6,2,0.0094,4,0.0069900000000000006,2,0.00601,2,0.008,0,0.004
371,./test_new/cuttings_resized_128/ML-V2_slice01120_1.png,0,ML-V2_slice01120_1,2,0.00498,4,0.00707,2,0.005520000000000001,2,0.00399,2,0.0041
372,./test_new/cuttings_resized_128/ML-V2_slice01120_5.png,0,ML-V2_slice01120_5,0,0.00603,4,0.00701,4,0.004,4,0.008,0,0.01012
373,./test_new/cuttings_resized_128/ML-V2_slice01130_5.png,0,ML-V2_slice01130_5,0,0.008,4,0.008,4,0.00361,4,0.00458,0,0.00807
374,./test_new/cuttings_resized_128/ML-V2_slice01130_7.png,0,ML-V2_slice01130_7,2,0.00364,2,0.006,2,0.00415,2,0.008,2,0.00554
375,./test_new/cuttings_resized_128/ML-V2_slice01140_6.png,0,ML-V2_slice01140_6,2,0.00755,4,0.006999999999999999,2,0.00503,2,0.004,2,0.00201
376,./test_new/cuttings_resized_128/ML-V2_slice01150_2.png,0,ML-V2_slice01150_2,0,0.004,4,0.006,4,0.00657,2,0.008,4,0.00457
377,./test_new/cuttings_resized_128/ML-V2_slice01150_6.png,0,ML-V2_slice01150_6,2,0.004,2,0.005,2,0.00557,2,0.004,2,0.01037
378,./test_new/cuttings_resized_128/ML-V2_slice01160_0.png,0,ML-V2_slice01160_0,0,0.0040100000000000005,4,0.006999999999999999,4,0.005529999999999999,2,0.008,0,0.008
379,./test_new/cuttings_resized_128/ML-V2_slice01160_1.png,0,ML-V2_slice01160_1,2,0.004,2,0.00698,2,0.004,2,0.004,2,0.00939
380,./test_new/cuttings_resized_128/ML-V2_slice01170_0.png,0,ML-V2_slice01170_0,4,0.008,4,0.006,4,0.00804,2,0.008,4,0.006
381,./test_new/cuttings_resized_128/ML-V2_slice01170_4.png,0,ML-V2_slice01170_4,4,0.00611,4,0.006999999999999999,4,0.008,4,0.008,0,0.00801
382,./test_new/cuttings_resized_128/ML-V2_slice01180_1.png,0,ML-V2_slice01180_1,2,0.004,2,0.005,2,0.0091,2,0.009040000000000001,2,0.008
383,./test_new/cuttings_resized_128/ML-V2_slice01180_2.png,0,ML-V2_slice01180_2,4,0.004,4,0.006999999999999999,4,0.008,2,0.006229999999999999,4,0.00757
384,./test_new/cuttings_resized_128/ML-V2_slice01180_13.png,0,ML-V2_slice01180_13,4,0.006520000000000001,4,0.006,4,0.006999999999999999,4,0.00617,2,0.004
385,./test_new/cuttings_resized_128/ML-V2_slice01190_4.png,0,ML-V2_slice01190_4,0,0.004,4,0.00801,4,0.005,4,0.00796,0,0.008
386,./test_new/cuttings_resized_128/ML-V2_slice01200_0.png,0,ML-V2_slice01200_0,4,0.00398,4,0.00799,4,0.0041,4,0.0021,4,0.004
387,./test_new/cuttings_resized_128/ML-V2_slice01200_4.png,0,ML-V2_slice01200_4,4,0.00499,0,0.00454,4,0.00356,4,0.0060799999999999995,0,0.004
388,./test_new/cuttings_resized_128/ML-V2_slice01210_1.png,0,ML-V2_slice01210_1,4,0.00499,4,0.00554,4,0.00609,2,0.0043100000000000005,4,0.00406
389,./test_new/cuttings_resized_128/ML-V2_slice01220_3.png,0,ML-V2_slice01220_3,4,0.004,4,0.00603,4,0.00565,4,0.004,4,0.008
390,./test_new/cuttings_resized_128/ML-V2_slice01220_7.png,0,ML-V2_slice01220_7,2,0.00399,2,0.00821,2,0.006999999999999999,2,0.00644,2,0.004
391,./test_new/cuttings_resized_128/ML-V2_slice01230_3.png,0,ML-V2_slice01230_3,4,0.005,4,0.008,4,0.00953,4,0.004,0,0.008
392,./test_new/cuttings_resized_128/ML-V2_slice01270_0.png,0,ML-V2_slice01270_0,4,0.005,4,0.00687,4,0.006520000000000001,4,0.00492,4,0.008
393,./test_new/cuttings_resized_128/ML-V2_slice01270_2.png,0,ML-V2_slice01270_2,2,0.006999999999999999,2,0.00399,2,0.008,2,0.00477,2,0.005
394,./test_new/cuttings_resized_128/ML-V2_slice01270_4.png,0,ML-V2_slice01270_4,4,0.004,4,0.00305,4,0.00614,0,0.0061,4,0.00919
395,./test_new/cuttings_resized_128/ML-V2_slice01280_3.png,0,ML-V2_slice01280_3,4,0.006999999999999999,4,0.005,4,0.00707,4,0.008,4,0.004
396,./test_new/cuttings_resized_128/ML-V2_slice01310_0.png,0,ML-V2_slice01310_0,4,0.00599,4,0.005,4,0.00554,2,0.004,4,0.00799
397,./test_new/cuttings_resized_128/ML-V2_slice01310_2.png,0,ML-V2_slice01310_2,2,0.00153,2,0.005,2,0.005,2,0.00951,2,0.008
398,./test_new/cuttings_resized_128/ML-V2_slice01330_4.png,0,ML-V2_slice01330_4,0,0.004,0,0.004,4,0.006999999999999999,0,0.00399,0,0.00797
399,./test_new/cuttings_resized_128/ML-V2_slice01330_5.png,0,ML-V2_slice01330_5,2,0.0040100000000000005,2,0.005,2,0.008,2,0.008,2,0.004
400,./test_new/cuttings_resized_128/MS-B1_slice00050_5.png,1,MS-B1_slice00050_5,3,0.00601,3,0.0060799999999999995,3,0.006,3,0.00801,3,0.008
401,./test_new/cuttings_resized_128/MS-B1_slice00050_10.png,1,MS-B1_slice00050_10,3,0.008,3,0.006520000000000001,3,0.004,3,0.0081,3,0.004
402,./test_new/cuttings_resized_128/MS-B1_slice00070_2.png,1,MS-B1_slice00070_2,3,0.0069900000000000006,3,0.004,3,0.00499,3,0.00801,3,0.008
403,./test_new/cuttings_resized_128/MS-B1_slice00080_2.png,1,MS-B1_slice00080_2,3,0.0040100000000000005,1,0.0035399999999999997,3,0.005,3,0.004,4,0.004
404,./test_new/cuttings_resized_128/MS-B1_slice00100_0.png,1,MS-B1_slice00100_0,3,0.00801,1,0.008029999999999999,4,0.005,3,0.00801,3,0.01007
405,./test_new/cuttings_resized_128/MS-B1_slice00110_0.png,1,MS-B1_slice00110_0,3,0.008,1,0.004,3,0.008,3,0.00455,3,0.008
406,./test_new/cuttings_resized_128/MS-B1_slice00110_4.png,1,MS-B1_slice00110_4,3,0.00606,3,0.004,3,0.005,3,0.00509,3,0.008
407,./test_new/cuttings_resized_128/MS-B1_slice00120_0.png,1,MS-B1_slice00120_0,3,0.004,1,0.00103,3,0.01,3,0.004,1,0.0084
408,./test_new/cuttings_resized_128/MS-B1_slice00120_1.png,1,MS-B1_slice00120_1,3,0.00395,1,0.0033399999999999997,4,0.006999999999999999,3,0.004,4,0.00645
409,./test_new/cuttings_resized_128/MS-B1_slice00130_3.png,1,MS-B1_slice00130_3,3,0.004,1,0.00409,4,0.00495,3,0.007540000000000001,4,0.007
410,./test_new/cuttings_resized_128/MS-B1_slice00130_5.png,1,MS-B1_slice00130_5,3,0.008,1,0.00761,3,0.008,1,0.00617,3,0.00691
411,./test_new/cuttings_resized_128/MS-B1_slice00140_5.png,1,MS-B1_slice00140_5,3,0.00602,1,0.00201,3,0.006999999999999999,3,0.00635,3,0.00349
412,./test_new/cuttings_resized_128/MS-B1_slice00140_6.png,1,MS-B1_slice00140_6,3,0.004,1,0.0051,3,0.006,3,0.0040100000000000005,3,0.00555
413,./test_new/cuttings_resized_128/MS-B1_slice00150_0.png,1,MS-B1_slice00150_0,3,0.008,1,0.00966,4,0.008,3,0.00798,4,0.00454
414,./test_new/cuttings_resized_128/MS-B1_slice00160_1.png,1,MS-B1_slice00160_1,3,0.00295,1,0.00695,4,0.005,3,0.01005,1,0.00492
415,./test_new/cuttings_resized_128/MS-B1_slice00170_2.png,1,MS-B1_slice00170_2,3,0.01052,1,0.005,3,0.00599,3,0.00599,3,0.00404
416,./test_new/cuttings_resized_128/MS-B1_slice00180_4.png,1,MS-B1_slice00180_4,3,0.004,1,0.0031,3,0.005,3,0.00611,3,0.00457
417,./test_new/cuttings_resized_128/MS-B1_slice00190_2.png,1,MS-B1_slice00190_2,3,0.00601,1,0.00601,4,0.005,3,0.00607,4,0.00807
418,./test_new/cuttings_resized_128/MS-B1_slice00190_4.png,1,MS-B1_slice00190_4,3,0.00559,1,0.004079999999999999,3,0.00499,3,0.00718,3,0.007
419,./test_new/cuttings_resized_128/MS-B1_slice00200_0.png,1,MS-B1_slice00200_0,3,0.00594,1,0.008,3,0.005,3,0.00759,4,0.005
420,./test_new/cuttings_resized_128/MS-B1_slice00200_1.png,1,MS-B1_slice00200_1,3,0.0040100000000000005,3,0.004,4,0.005,3,0.007909999999999999,3,0.00702
421,./test_new/cuttings_resized_128/MS-B1_slice00200_4.png,1,MS-B1_slice00200_4,3,0.004,1,0.008,1,0.004,3,0.006999999999999999,4,0.0
422,./test_new/cuttings_resized_128/MS-B1_slice00210_4.png,1,MS-B1_slice00210_4,3,0.0040100000000000005,1,0.004,1,0.006999999999999999,3,0.008,3,0.007
423,./test_new/cuttings_resized_128/MS-B1_slice00220_8.png,1,MS-B1_slice00220_8,3,0.004,1,0.005,3,0.005,3,0.004,3,0.0
424,./test_new/cuttings_resized_128/MS-B1_slice00230_5.png,1,MS-B1_slice00230_5,3,0.004,1,0.0049700000000000005,3,0.006999999999999999,1,0.008029999999999999,3,0.01098
425,./test_new/cuttings_resized_128/MS-B1_slice00240_1.png,1,MS-B1_slice00240_1,3,0.0051600000000000005,1,0.004,3,0.005,3,0.008,3,0.007
426,./test_new/cuttings_resized_128/MS-B1_slice00250_0.png,1,MS-B1_slice00250_0,3,0.00798,1,0.004,3,0.008,3,0.008,3,0.007
427,./test_new/cuttings_resized_128/MS-B1_slice00250_3.png,1,MS-B1_slice00250_3,3,0.00499,1,0.0040100000000000005,4,0.005,3,0.008,3,0.00697
428,./test_new/cuttings_resized_128/MS-B1_slice00260_2.png,1,MS-B1_slice00260_2,3,0.00403,3,0.0084,3,0.005,3,0.008,3,0.0
429,./test_new/cuttings_resized_128/MS-B1_slice00260_4.png,1,MS-B1_slice00260_4,3,0.00296,1,0.004,3,0.005,3,0.00997,3,0.0
430,./test_new/cuttings_resized_128/MS-B1_slice00270_0.png,1,MS-B1_slice00270_0,3,0.0030800000000000003,1,0.004,3,0.00599,3,0.00804,3,0.007
431,./test_new/cuttings_resized_128/MS-B1_slice00270_2.png,1,MS-B1_slice00270_2,3,0.008329999999999999,1,0.00502,3,0.008,3,0.00503,3,0.00701
432,./test_new/cuttings_resized_128/MS-B1_slice00270_7.png,1,MS-B1_slice00270_7,3,0.00344,1,0.00202,1,0.008,3,0.00603,4,0.007
433,./test_new/cuttings_resized_128/MS-B1_slice00280_14.png,1,MS-B1_slice00280_14,3,0.008,1,0.00504,3,0.005,3,0.006679999999999999,3,0.007
434,./test_new/cuttings_resized_128/MS-B1_slice00280_15.png,1,MS-B1_slice00280_15,3,0.004,1,0.00805,3,0.005,3,0.0039299999999999995,3,0.007
435,./test_new/cuttings_resized_128/MS-B1_slice00280_20.png,1,MS-B1_slice00280_20,3,0.004,3,0.005379999999999999,4,0.006,3,0.0082,4,0.0
436,./test_new/cuttings_resized_128/MS-B1_slice00280_22.png,1,MS-B1_slice00280_22,3,0.00798,3,0.00859,3,0.005,3,0.00602,3,0.006
437,./test_new/cuttings_resized_128/MS-B1_slice00290_0.png,1,MS-B1_slice00290_0,2,0.004,3,0.004,4,0.005,4,0.00809,4,0.007
438,./test_new/cuttings_resized_128/MS-B1_slice00290_6.png,1,MS-B1_slice00290_6,3,0.00399,1,0.004,1,0.005,3,0.00399,3,0.0066
439,./test_new/cuttings_resized_128/MS-B1_slice00290_8.png,1,MS-B1_slice00290_8,3,0.00484,1,0.00806,3,0.00805,3,0.008,3,0.00481
440,./test_new/cuttings_resized_128/MS-B1_slice00300_2.png,1,MS-B1_slice00300_2,3,0.00399,3,0.00603,3,0.006,3,0.00799,3,0.00833
441,./test_new/cuttings_resized_128/MS-B1_slice00300_7.png,1,MS-B1_slice00300_7,3,0.006,1,0.00399,3,0.00601,3,0.0060799999999999995,3,0.01012
442,./test_new/cuttings_resized_128/MS-B1_slice00310_2.png,1,MS-B1_slice00310_2,3,0.00599,3,0.008,3,0.006999999999999999,3,0.008,3,0.00761
443,./test_new/cuttings_resized_128/MS-B1_slice00310_6.png,1,MS-B1_slice00310_6,3,0.00551,1,0.00399,4,0.005,3,0.01011,4,0.00305
444,./test_new/cuttings_resized_128/MS-B1_slice00320_1.png,1,MS-B1_slice00320_1,3,0.006,1,0.008,3,0.005,3,0.008,3,0.00964
445,./test_new/cuttings_resized_128/MS-B1_slice00320_4.png,1,MS-B1_slice00320_4,3,0.0049700000000000005,1,0.004,4,0.006999999999999999,3,0.008,4,0.005
446,./test_new/cuttings_resized_128/MS-B1_slice00330_0.png,1,MS-B1_slice00330_0,3,0.00352,3,0.008,3,0.004,3,0.004,3,0.00716
447,./test_new/cuttings_resized_128/MS-B1_slice00330_12.png,1,MS-B1_slice00330_12,3,0.006,1,0.008,3,0.006,3,0.0060799999999999995,3,0.00652
448,./test_new/cuttings_resized_128/MS-B1_slice00340_3.png,1,MS-B1_slice00340_3,3,0.004,1,0.009009999999999999,3,0.006999999999999999,3,0.008,3,0.007
449,./test_new/cuttings_resized_128/MS-B1_slice00350_2.png,1,MS-B1_slice00350_2,3,0.00298,1,0.00809,4,0.008,3,0.005220000000000001,3,0.00488
450,./test_new/cuttings_resized_128/MS-B1_slice00350_7.png,1,MS-B1_slice00350_7,3,0.008,1,0.00605,3,0.00566,3,0.008,3,0.0051
451,./test_new/cuttings_resized_128/MS-B1_slice00360_0.png,1,MS-B1_slice00360_0,3,0.00399,1,0.00698,3,0.008,3,0.004,3,0.01221
452,./test_new/cuttings_resized_128/MS-B1_slice00360_7.png,1,MS-B1_slice00360_7,3,0.00399,3,0.0069900000000000006,3,0.008159999999999999,3,0.00365,3,0.00818
453,./test_new/cuttings_resized_128/MS-B1_slice00370_6.png,1,MS-B1_slice00370_6,3,0.004,1,0.004,3,0.008,3,0.008,3,0.00656
454,./test_new/cuttings_resized_128/MS-B1_slice00370_8.png,1,MS-B1_slice00370_8,3,0.004,3,0.00403,3,0.0040100000000000005,3,0.004,2,0.00509
455,./test_new/cuttings_resized_128/MS-B1_slice00370_11.png,1,MS-B1_slice00370_11,3,0.00399,1,0.00607,4,0.008,3,0.0020399999999999997,4,0.00509
456,./test_new/cuttings_resized_128/MS-B1_slice00380_7.png,1,MS-B1_slice00380_7,1,0.00702,1,0.0050799999999999994,3,0.00398,1,0.00399,4,0.00659
457,./test_new/cuttings_resized_128/MS-B1_slice00380_8.png,1,MS-B1_slice00380_8,3,0.00586,1,0.00604,4,0.00312,3,0.00801,4,0.00803
458,./test_new/cuttings_resized_128/MS-B1_slice00380_9.png,1,MS-B1_slice00380_9,3,0.005,1,0.004529999999999999,3,0.00799,3,0.004,3,0.00454
459,./test_new/cuttings_resized_128/MS-B1_slice00390_7.png,1,MS-B1_slice00390_7,3,0.006,1,0.00402,3,0.008,3,0.00801,3,0.00605
460,./test_new/cuttings_resized_128/MS-B1_slice00400_0.png,1,MS-B1_slice00400_0,3,0.006,1,0.008,3,0.0040100000000000005,3,0.00644,3,0.01005
461,./test_new/cuttings_resized_128/MS-B1_slice00400_1.png,1,MS-B1_slice00400_1,3,0.004,1,0.00398,3,0.0069700000000000005,3,0.006999999999999999,3,0.01118
462,./test_new/cuttings_resized_128/MS-B1_slice00400_8.png,1,MS-B1_slice00400_8,3,0.006,1,0.00506,4,0.008,3,0.004,3,0.00658
463,./test_new/cuttings_resized_128/MS-B1_slice00400_10.png,1,MS-B1_slice00400_10,3,0.004,1,0.004,4,0.00399,3,0.00806,4,0.00955
464,./test_new/cuttings_resized_128/MS-B1_slice00410_1.png,1,MS-B1_slice00410_1,3,0.004,3,0.008,4,0.00498,3,0.004,3,0.005
465,./test_new/cuttings_resized_128/MS-B1_slice00410_3.png,1,MS-B1_slice00410_3,1,0.00396,1,0.004,1,0.0050100000000000006,3,0.0076,4,0.00293
466,./test_new/cuttings_resized_128/MS-B1_slice00410_7.png,1,MS-B1_slice00410_7,3,0.006999999999999999,1,0.008,4,0.00499,3,0.008,4,0.00654
467,./test_new/cuttings_resized_128/MS-B1_slice00420_7.png,1,MS-B1_slice00420_7,3,0.006999999999999999,1,0.004,3,0.008,3,0.00797,3,0.00461
468,./test_new/cuttings_resized_128/MS-B1_slice00430_3.png,1,MS-B1_slice00430_3,3,0.006,1,0.008,4,0.004,3,0.009059999999999999,3,0.01061
469,./test_new/cuttings_resized_128/MS-B1_slice00430_6.png,1,MS-B1_slice00430_6,3,0.004,1,0.004,3,0.00403,3,0.004,3,0.0091
470,./test_new/cuttings_resized_128/MS-B1_slice00440_12.png,1,MS-B1_slice00440_12,3,0.006,1,0.004070000000000001,3,0.004,3,0.004,3,0.00915
471,./test_new/cuttings_resized_128/MS-B1_slice00470_1.png,1,MS-B1_slice00470_1,3,0.006,3,0.004,3,0.004,3,0.008,4,0.00704
472,./test_new/cuttings_resized_128/MS-B1_slice00470_5.png,1,MS-B1_slice00470_5,3,0.006,3,0.004,3,0.01003,3,0.00954,3,0.004
473,./test_new/cuttings_resized_128/MS-B1_slice00480_4.png,1,MS-B1_slice00480_4,3,0.00598,1,0.004,1,0.008,3,0.00899,3,0.008
474,./test_new/cuttings_resized_128/MS-B1_slice00480_11.png,1,MS-B1_slice00480_11,3,0.0069700000000000005,3,0.004,3,0.004,3,0.004,3,0.007
475,./test_new/cuttings_resized_128/MS-B1_slice00490_2.png,1,MS-B1_slice00490_2,3,0.006,3,0.004,3,0.00855,3,0.008,3,0.007
476,./test_new/cuttings_resized_128/MS-B1_slice00490_8.png,1,MS-B1_slice00490_8,3,0.004,3,0.00403,3,0.00492,3,0.00797,3,0.007
477,./test_new/cuttings_resized_128/MS-B1_slice00490_9.png,1,MS-B1_slice00490_9,3,0.00503,3,0.00399,3,0.004,3,0.00799,3,0.007
478,./test_new/cuttings_resized_128/MS-B1_slice00500_0.png,1,MS-B1_slice00500_0,3,0.00605,3,0.00395,3,0.0091,3,0.0035600000000000002,3,0.00698
479,./test_new/cuttings_resized_128/MS-B1_slice00510_4.png,1,MS-B1_slice00510_4,3,0.00601,3,0.0075400000000000016,3,0.008,3,0.008,3,0.007
480,./test_new/cuttings_resized_128/MS-B1_slice00520_4.png,1,MS-B1_slice00520_4,3,0.005,1,0.0049700000000000005,1,0.00515,3,0.00797,3,0.00847
481,./test_new/cuttings_resized_128/MS-B1_slice00520_7.png,1,MS-B1_slice00520_7,3,0.00601,3,0.00404,3,0.00456,3,0.00797,3,0.0
482,./test_new/cuttings_resized_128/MS-B1_slice00520_15.png,1,MS-B1_slice00520_15,3,0.004,1,0.00725,3,0.00399,3,0.00562,3,0.007
483,./test_new/cuttings_resized_128/MS-B1_slice00530_5.png,1,MS-B1_slice00530_5,3,0.004,1,0.008,3,0.004,3,0.00869,3,0.00699
484,./test_new/cuttings_resized_128/MS-B1_slice00540_8.png,1,MS-B1_slice00540_8,3,0.004,1,0.0039700000000000004,3,0.00795,3,0.008,3,0.008
485,./test_new/cuttings_resized_128/MS-B1_slice00550_1.png,1,MS-B1_slice00550_1,3,0.005,1,0.0039700000000000004,3,0.004,3,0.009040000000000001,3,0.0079
486,./test_new/cuttings_resized_128/MS-B1_slice00560_1.png,1,MS-B1_slice00560_1,3,0.005,3,0.004,3,0.00399,3,0.008870000000000001,3,0.008
487,./test_new/cuttings_resized_128/MS-B1_slice00560_7.png,1,MS-B1_slice00560_7,1,0.006999999999999999,4,0.005,4,0.008,1,0.008,2,0.007
488,./test_new/cuttings_resized_128/MS-B1_slice00570_3.png,1,MS-B1_slice00570_3,3,0.0050100000000000006,3,0.004,3,0.00799,3,0.008,3,0.008
489,./test_new/cuttings_resized_128/MS-B1_slice00580_4.png,1,MS-B1_slice00580_4,3,0.006999999999999999,1,0.004,4,0.008,3,0.005,4,0.006
490,./test_new/cuttings_resized_128/MS-B1_slice00590_2.png,1,MS-B1_slice00590_2,3,0.004,1,0.004,3,0.008,3,0.00615,3,0.005
491,./test_new/cuttings_resized_128/MS-B1_slice00600_2.png,1,MS-B1_slice00600_2,3,0.006,3,0.00543,3,0.004,3,0.00795,3,0.008
492,./test_new/cuttings_resized_128/MS-B1_slice00620_9.png,1,MS-B1_slice00620_9,3,0.00599,3,0.0059700000000000005,3,0.006959999999999999,3,0.008,3,0.00702
493,./test_new/cuttings_resized_128/MS-B1_slice00630_7.png,1,MS-B1_slice00630_7,3,0.006,3,0.00701,3,0.008,3,0.008,3,0.008
494,./test_new/cuttings_resized_128/MS-B1_slice00630_14.png,1,MS-B1_slice00630_14,3,0.006999999999999999,3,0.0069900000000000006,3,0.0051,3,0.004,3,0.00708
495,./test_new/cuttings_resized_128/MS-B1_slice00640_1.png,1,MS-B1_slice00640_1,3,0.004,3,0.0069900000000000006,3,0.008,3,0.00801,3,0.006
496,./test_new/cuttings_resized_128/MS-B1_slice00640_8.png,1,MS-B1_slice00640_8,3,0.006,3,0.006999999999999999,3,0.008,3,0.0040100000000000005,3,0.008
497,./test_new/cuttings_resized_128/MS-B1_slice00670_1.png,1,MS-B1_slice00670_1,3,0.004,3,0.005,4,0.006529999999999999,3,0.00801,3,0.008
498,./test_new/cuttings_resized_128/MS-B1_slice00680_2.png,1,MS-B1_slice00680_2,3,0.004,1,0.005,3,0.004,3,0.008,3,0.005
499,./test_new/cuttings_resized_128/MS-B1_slice00680_4.png,1,MS-B1_slice00680_4,3,0.00701,3,0.006,3,0.004,3,0.00656,3,0.005
500,./test_new/cuttings_resized_128/MS-B1_slice00690_2.png,1,MS-B1_slice00690_2,3,0.0069900000000000006,1,0.005,1,0.004,3,0.004,3,0.005
501,./test_new/cuttings_resized_128/MS-B1_slice00690_5.png,1,MS-B1_slice00690_5,3,0.005,3,0.00495,3,0.00801,3,0.006,3,0.00519
