,Paths,Folders,Label
2882,../Data/Train/ML3-3-DL\slice00830_mar_raw_7.png,ML3-3-DL/,2
2883,../Data/Train/ML3-3-DL\slice00320_mar_raw_5.png,ML3-3-DL/,2
2884,../Data/Train/ML3-3-DL\slice00310_mar_raw_5.png,ML3-3-DL/,2
2885,../Data/Train/ML3-3-DL\slice00410_mar_raw_1.png,ML3-3-DL/,2
2886,../Data/Train/ML3-3-DL\slice00280_mar_raw_5.png,ML3-3-DL/,2
2887,../Data/Train/ML3-3-DL\slice00590_mar_raw_1.png,ML3-3-DL/,2
2888,../Data/Train/ML3-3-DL\slice00980_mar_raw_3.png,ML3-3-DL/,2
2889,../Data/Train/ML3-3-DL\slice00580_mar_raw_2.png,ML3-3-DL/,2
2890,../Data/Train/ML3-3-DL\slice00860_mar_raw_4.png,ML3-3-DL/,2
2891,../Data/Train/ML3-3-DL\slice00590_mar_raw_5.png,ML3-3-DL/,2
2892,../Data/Train/ML3-3-DL\slice00990_mar_raw_5.png,ML3-3-DL/,2
2893,../Data/Train/ML3-3-DL\slice00830_mar_raw_6.png,ML3-3-DL/,2
2894,../Data/Train/ML3-3-DL\slice00840_mar_raw_3.png,ML3-3-DL/,2
2895,../Data/Train/ML3-3-DL\slice00960_mar_raw_3.png,ML3-3-DL/,2
2896,../Data/Train/ML3-3-DL\slice00340_mar_raw_3.png,ML3-3-DL/,2
2897,../Data/Train/ML3-3-DL\slice00560_mar_raw_4.png,ML3-3-DL/,2
2898,../Data/Train/ML3-3-DL\slice00880_mar_raw_3.png,ML3-3-DL/,2
2899,../Data/Train/ML3-3-DL\slice00210_mar_raw_4.png,ML3-3-DL/,2
2900,../Data/Train/ML3-3-DL\slice00840_mar_raw_7.png,ML3-3-DL/,2
2901,../Data/Train/ML3-3-DL\slice00970_mar_raw_4.png,ML3-3-DL/,2
2902,../Data/Train/ML3-3-DL\slice00590_mar_raw_5.png,ML3-3-DL/,2
2903,../Data/Train/ML3-3-DL\slice00540_mar_raw_3.png,ML3-3-DL/,2
2904,../Data/Train/ML3-3-DL\slice00730_mar_raw_2.png,ML3-3-DL/,2
2905,../Data/Train/ML3-3-DL\slice00680_mar_raw_1.png,ML3-3-DL/,2
2906,../Data/Train/ML3-3-DL\slice00880_mar_raw_5.png,ML3-3-DL/,2
2907,../Data/Train/ML3-3-DL\slice00820_mar_raw_8.png,ML3-3-DL/,2
2908,../Data/Train/ML3-3-DL\slice00700_mar_raw_7.png,ML3-3-DL/,2
2909,../Data/Train/ML3-3-DL\slice00200_mar_raw_4.png,ML3-3-DL/,2
2910,../Data/Train/ML3-3-DL\slice00710_mar_raw_7.png,ML3-3-DL/,2
2911,../Data/Train/ML3-3-DL\slice00950_mar_raw_4.png,ML3-3-DL/,2
2912,../Data/Train/ML3-3-DL\slice00290_mar_raw_6.png,ML3-3-DL/,2
2913,../Data/Train/ML3-3-DL\slice00850_mar_raw_6.png,ML3-3-DL/,2
2914,../Data/Train/ML3-3-DL\slice00490_mar_raw_4.png,ML3-3-DL/,2
2915,../Data/Train/ML3-3-DL\slice00430_mar_raw_2.png,ML3-3-DL/,2
2916,../Data/Train/ML3-3-DL\slice00510_mar_raw_4.png,ML3-3-DL/,2
2917,../Data/Train/ML3-3-DL\slice00310_mar_raw_2.png,ML3-3-DL/,2
2918,../Data/Train/ML3-3-DL\slice00430_mar_raw_2.png,ML3-3-DL/,2
2919,../Data/Train/ML3-3-DL\slice00600_mar_raw_4.png,ML3-3-DL/,2
2920,../Data/Train/ML3-3-DL\slice00920_mar_raw_6.png,ML3-3-DL/,2
2921,../Data/Train/ML3-3-DL\slice00600_mar_raw_2.png,ML3-3-DL/,2
2922,../Data/Train/ML3-3-DL\slice00340_mar_raw_1.png,ML3-3-DL/,2
2923,../Data/Train/ML3-3-DL\slice00850_mar_raw_2.png,ML3-3-DL/,2
2924,../Data/Train/ML3-3-DL\slice00960_mar_raw_6.png,ML3-3-DL/,2
2925,../Data/Train/ML3-3-DL\slice00970_mar_raw_1.png,ML3-3-DL/,2
2926,../Data/Train/ML3-3-DL\slice00430_mar_raw_1.png,ML3-3-DL/,2
2927,../Data/Train/ML3-3-DL\slice00550_mar_raw_2.png,ML3-3-DL/,2
2928,../Data/Train/ML3-3-DL\slice00530_mar_raw_1.png,ML3-3-DL/,2
2929,../Data/Train/ML3-3-DL\slice00520_mar_raw_5.png,ML3-3-DL/,2
2930,../Data/Train/ML3-3-DL\slice00340_mar_raw_4.png,ML3-3-DL/,2
2931,../Data/Train/ML3-3-DL\slice00880_mar_raw_2.png,ML3-3-DL/,2
2932,../Data/Train/ML3-3-DL\slice00800_mar_raw_6.png,ML3-3-DL/,2
2933,../Data/Train/ML3-3-DL\slice00760_mar_raw_4.png,ML3-3-DL/,2
2934,../Data/Train/ML3-3-DL\slice00950_mar_raw_1.png,ML3-3-DL/,2
2935,../Data/Train/ML3-3-DL\slice00620_mar_raw_3.png,ML3-3-DL/,2
2936,../Data/Train/ML3-3-DL\slice00960_mar_raw_2.png,ML3-3-DL/,2
2937,../Data/Train/ML3-3-DL\slice00940_mar_raw_5.png,ML3-3-DL/,2
2938,../Data/Train/ML3-3-DL\slice00640_mar_raw_3.png,ML3-3-DL/,2
2939,../Data/Train/ML3-3-DL\slice00860_mar_raw_6.png,ML3-3-DL/,2
2940,../Data/Train/ML3-3-DL\slice00550_mar_raw_3.png,ML3-3-DL/,2
2941,../Data/Train/ML3-3-DL\slice00890_mar_raw_6.png,ML3-3-DL/,2
2942,../Data/Train/ML3-3-DL\slice00950_mar_raw_1.png,ML3-3-DL/,2
2943,../Data/Train/ML3-3-DL\slice00890_mar_raw_3.png,ML3-3-DL/,2
2944,../Data/Train/ML3-3-DL\slice00410_mar_raw_5.png,ML3-3-DL/,2
2945,../Data/Train/ML3-3-DL\slice00870_mar_raw_2.png,ML3-3-DL/,2
2946,../Data/Train/ML3-3-DL\slice00580_mar_raw_4.png,ML3-3-DL/,2
2947,../Data/Train/ML3-3-DL\slice00440_mar_raw_4.png,ML3-3-DL/,2
2948,../Data/Train/ML3-3-DL\slice00760_mar_raw_3.png,ML3-3-DL/,2
2949,../Data/Train/ML3-3-DL\slice00570_mar_raw_1.png,ML3-3-DL/,2
2950,../Data/Train/ML3-3-DL\slice00430_mar_raw_1.png,ML3-3-DL/,2
2951,../Data/Train/ML3-3-DL\slice00880_mar_raw_1.png,ML3-3-DL/,2
2952,../Data/Train/ML3-3-DL\slice00800_mar_raw_1.png,ML3-3-DL/,2
2953,../Data/Train/ML3-3-DL\slice00850_mar_raw_2.png,ML3-3-DL/,2
2954,../Data/Train/ML3-3-DL\slice01080_mar_raw_2.png,ML3-3-DL/,2
2955,../Data/Train/ML3-3-DL\slice00500_mar_raw_4.png,ML3-3-DL/,2
2956,../Data/Train/ML3-3-DL\slice00940_mar_raw_2.png,ML3-3-DL/,2
2957,../Data/Train/ML3-3-DL\slice00210_mar_raw_2.png,ML3-3-DL/,2
2958,../Data/Train/ML3-3-DL\slice00860_mar_raw_4.png,ML3-3-DL/,2
2959,../Data/Train/ML3-3-DL\slice00280_mar_raw_1.png,ML3-3-DL/,2
2960,../Data/Train/ML3-3-DL\slice00860_mar_raw_4.png,ML3-3-DL/,2
2961,../Data/Train/ML3-3-DL\slice00740_mar_raw_3.png,ML3-3-DL/,2
2962,../Data/Train/ML3-3-DL\slice00450_mar_raw_3.png,ML3-3-DL/,2
2963,../Data/Train/ML3-3-DL\slice00410_mar_raw_5.png,ML3-3-DL/,2
2964,../Data/Train/ML3-3-DL\slice00590_mar_raw_3.png,ML3-3-DL/,2
2965,../Data/Train/ML3-3-DL\slice00510_mar_raw_5.png,ML3-3-DL/,2
2966,../Data/Train/ML3-3-DL\slice00380_mar_raw_3.png,ML3-3-DL/,2
2967,../Data/Train/ML3-3-DL\slice00680_mar_raw_6.png,ML3-3-DL/,2
2968,../Data/Train/ML3-3-DL\slice00480_mar_raw_1.png,ML3-3-DL/,2
2969,../Data/Train/ML3-3-DL\slice00760_mar_raw_1.png,ML3-3-DL/,2
2970,../Data/Train/ML3-3-DL\slice00460_mar_raw_5.png,ML3-3-DL/,2
2971,../Data/Train/ML3-3-DL\slice00420_mar_raw_3.png,ML3-3-DL/,2
2972,../Data/Train/ML3-3-DL\slice00910_mar_raw_4.png,ML3-3-DL/,2
2973,../Data/Train/ML3-3-DL\slice00980_mar_raw_3.png,ML3-3-DL/,2
2974,../Data/Train/ML3-3-DL\slice00420_mar_raw_2.png,ML3-3-DL/,2
2975,../Data/Train/ML3-3-DL\slice00660_mar_raw_2.png,ML3-3-DL/,2
2976,../Data/Train/ML3-3-DL\slice00470_mar_raw_1.png,ML3-3-DL/,2
2977,../Data/Train/ML3-3-DL\slice00520_mar_raw_1.png,ML3-3-DL/,2
2978,../Data/Train/ML3-3-DL\slice00790_mar_raw_3.png,ML3-3-DL/,2
2979,../Data/Train/ML3-3-DL\slice00970_mar_raw_1.png,ML3-3-DL/,2
2980,../Data/Train/ML3-3-DL\slice00200_mar_raw_3.png,ML3-3-DL/,2
2981,../Data/Train/ML3-3-DL\slice00330_mar_raw_5.png,ML3-3-DL/,2
2982,../Data/Train/ML3-3-DL\slice00300_mar_raw_1.png,ML3-3-DL/,2
2983,../Data/Train/ML3-3-DL\slice00610_mar_raw_2.png,ML3-3-DL/,2
2984,../Data/Train/ML3-3-DL\slice00490_mar_raw_4.png,ML3-3-DL/,2
2985,../Data/Train/ML3-3-DL\slice00350_mar_raw_4.png,ML3-3-DL/,2
2986,../Data/Train/ML3-3-DL\slice00570_mar_raw_2.png,ML3-3-DL/,2
2987,../Data/Train/ML3-3-DL\slice00290_mar_raw_1.png,ML3-3-DL/,2
2988,../Data/Train/ML3-3-DL\slice00930_mar_raw_5.png,ML3-3-DL/,2
2989,../Data/Train/ML3-3-DL\slice00620_mar_raw_5.png,ML3-3-DL/,2
2990,../Data/Train/ML3-3-DL\slice00410_mar_raw_5.png,ML3-3-DL/,2
2991,../Data/Train/ML3-3-DL\slice00200_mar_raw_4.png,ML3-3-DL/,2
2992,../Data/Train/ML3-3-DL\slice00580_mar_raw_1.png,ML3-3-DL/,2
2993,../Data/Train/ML3-3-DL\slice00760_mar_raw_4.png,ML3-3-DL/,2
2994,../Data/Train/ML3-3-DL\slice00870_mar_raw_1.png,ML3-3-DL/,2
2995,../Data/Train/ML3-3-DL\slice00520_mar_raw_3.png,ML3-3-DL/,2
2996,../Data/Train/ML3-3-DL\slice01020_mar_raw_3.png,ML3-3-DL/,2
2997,../Data/Train/ML3-3-DL\slice00770_mar_raw_4.png,ML3-3-DL/,2
2998,../Data/Train/ML3-3-DL\slice00400_mar_raw_2.png,ML3-3-DL/,2
2999,../Data/Train/ML3-3-DL\slice00550_mar_raw_3.png,ML3-3-DL/,2
3000,../Data/Train/MS3-1-DL\slice00710_mar_raw_5.png,MS3-1-DL/,3
3001,../Data/Train/MS3-1-DL\slice00780_mar_raw_7.png,MS3-1-DL/,3
3002,../Data/Train/MS3-1-DL\slice00590_mar_raw_6.png,MS3-1-DL/,3
3003,../Data/Train/MS3-1-DL\slice00500_mar_raw_1.png,MS3-1-DL/,3
3004,../Data/Train/MS3-1-DL\slice00450_mar_raw_3.png,MS3-1-DL/,3
3005,../Data/Train/MS3-1-DL\slice00560_mar_raw_5.png,MS3-1-DL/,3
3006,../Data/Train/MS3-1-DL\slice00770_mar_raw_7.png,MS3-1-DL/,3
3007,../Data/Train/MS3-1-DL\slice00730_mar_raw_7.png,MS3-1-DL/,3
3008,../Data/Train/MS3-1-DL\slice00880_mar_raw_5.png,MS3-1-DL/,3
3009,../Data/Train/MS3-1-DL\slice00380_mar_raw_5.png,MS3-1-DL/,3
3010,../Data/Train/MS3-1-DL\slice00820_mar_raw_6.png,MS3-1-DL/,3
3011,../Data/Train/MS3-1-DL\slice01130_mar_raw_2.png,MS3-1-DL/,3
3012,../Data/Train/MS3-1-DL\slice00710_mar_raw_1.png,MS3-1-DL/,3
3013,../Data/Train/MS3-1-DL\slice00850_mar_raw_6.png,MS3-1-DL/,3
3014,../Data/Train/MS3-1-DL\slice00630_mar_raw_4.png,MS3-1-DL/,3
3015,../Data/Train/MS3-1-DL\slice00770_mar_raw_4.png,MS3-1-DL/,3
3016,../Data/Train/MS3-1-DL\slice00760_mar_raw_2.png,MS3-1-DL/,3
3017,../Data/Train/MS3-1-DL\slice00940_mar_raw_1.png,MS3-1-DL/,3
3018,../Data/Train/MS3-1-DL\slice00670_mar_raw_1.png,MS3-1-DL/,3
3019,../Data/Train/MS3-1-DL\slice00490_mar_raw_4.png,MS3-1-DL/,3
3020,../Data/Train/MS3-1-DL\slice00840_mar_raw_5.png,MS3-1-DL/,3
3021,../Data/Train/MS3-1-DL\slice01160_mar_raw_2.png,MS3-1-DL/,3
3022,../Data/Train/MS3-1-DL\slice00960_mar_raw_7.png,MS3-1-DL/,3
3023,../Data/Train/MS3-1-DL\slice00870_mar_raw_5.png,MS3-1-DL/,3
3024,../Data/Train/MS3-1-DL\slice00350_mar_raw_5.png,MS3-1-DL/,3
3025,../Data/Train/MS3-1-DL\slice00520_mar_raw_3.png,MS3-1-DL/,3
3026,../Data/Train/MS3-1-DL\slice00810_mar_raw_1.png,MS3-1-DL/,3
3027,../Data/Train/MS3-1-DL\slice00610_mar_raw_2.png,MS3-1-DL/,3
3028,../Data/Train/MS3-1-DL\slice00840_mar_raw_4.png,MS3-1-DL/,3
3029,../Data/Train/MS3-1-DL\slice00590_mar_raw_7.png,MS3-1-DL/,3
3030,../Data/Train/MS3-1-DL\slice00940_mar_raw_2.png,MS3-1-DL/,3
3031,../Data/Train/MS3-1-DL\slice00910_mar_raw_3.png,MS3-1-DL/,3
3032,../Data/Train/MS3-1-DL\slice00490_mar_raw_3.png,MS3-1-DL/,3
3033,../Data/Train/MS3-1-DL\slice00480_mar_raw_3.png,MS3-1-DL/,3
3034,../Data/Train/MS3-1-DL\slice00770_mar_raw_2.png,MS3-1-DL/,3
3035,../Data/Train/MS3-1-DL\slice00930_mar_raw_4.png,MS3-1-DL/,3
3036,../Data/Train/MS3-1-DL\slice00880_mar_raw_1.png,MS3-1-DL/,3
3037,../Data/Train/MS3-1-DL\slice00600_mar_raw_7.png,MS3-1-DL/,3
3038,../Data/Train/MS3-1-DL\slice00800_mar_raw_4.png,MS3-1-DL/,3
3039,../Data/Train/MS3-1-DL\slice00710_mar_raw_5.png,MS3-1-DL/,3
3040,../Data/Train/MS3-1-DL\slice00980_mar_raw_5.png,MS3-1-DL/,3
3041,../Data/Train/MS3-1-DL\slice00590_mar_raw_6.png,MS3-1-DL/,3
3042,../Data/Train/MS3-1-DL\slice00880_mar_raw_7.png,MS3-1-DL/,3
3043,../Data/Train/MS3-1-DL\slice00260_mar_raw_4.png,MS3-1-DL/,3
3044,../Data/Train/MS3-1-DL\slice00840_mar_raw_7.png,MS3-1-DL/,3
3045,../Data/Train/MS3-1-DL\slice01140_mar_raw_1.png,MS3-1-DL/,3
3046,../Data/Train/MS3-1-DL\slice00890_mar_raw_7.png,MS3-1-DL/,3
3047,../Data/Train/MS3-1-DL\slice00870_mar_raw_6.png,MS3-1-DL/,3
3048,../Data/Train/MS3-1-DL\slice00560_mar_raw_3.png,MS3-1-DL/,3
3049,../Data/Train/MS3-1-DL\slice01130_mar_raw_1.png,MS3-1-DL/,3
3050,../Data/Train/MS3-1-DL\slice01070_mar_raw_3.png,MS3-1-DL/,3
3051,../Data/Train/MS3-1-DL\slice01270_mar_raw_2.png,MS3-1-DL/,3
3052,../Data/Train/MS3-1-DL\slice01210_mar_raw_3.png,MS3-1-DL/,3
3053,../Data/Train/MS3-1-DL\slice00370_mar_raw_3.png,MS3-1-DL/,3
3054,../Data/Train/MS3-1-DL\slice00340_mar_raw_3.png,MS3-1-DL/,3
3055,../Data/Train/MS3-1-DL\slice00570_mar_raw_7.png,MS3-1-DL/,3
3056,../Data/Train/MS3-1-DL\slice00910_mar_raw_6.png,MS3-1-DL/,3
3057,../Data/Train/MS3-1-DL\slice00970_mar_raw_1.png,MS3-1-DL/,3
3058,../Data/Train/MS3-1-DL\slice00340_mar_raw_3.png,MS3-1-DL/,3
3059,../Data/Train/MS3-1-DL\slice00880_mar_raw_6.png,MS3-1-DL/,3
3060,../Data/Train/MS3-1-DL\slice00780_mar_raw_6.png,MS3-1-DL/,3
3061,../Data/Train/MS3-1-DL\slice01030_mar_raw_3.png,MS3-1-DL/,3
3062,../Data/Train/MS3-1-DL\slice00530_mar_raw_4.png,MS3-1-DL/,3
3063,../Data/Train/MS3-1-DL\slice00780_mar_raw_8.png,MS3-1-DL/,3
3064,../Data/Train/MS3-1-DL\slice01010_mar_raw_2.png,MS3-1-DL/,3
3065,../Data/Train/MS3-1-DL\slice01160_mar_raw_1.png,MS3-1-DL/,3
3066,../Data/Train/MS3-1-DL\slice00880_mar_raw_6.png,MS3-1-DL/,3
3067,../Data/Train/MS3-1-DL\slice00290_mar_raw_1.png,MS3-1-DL/,3
3068,../Data/Train/MS3-1-DL\slice00990_mar_raw_1.png,MS3-1-DL/,3
3069,../Data/Train/MS3-1-DL\slice00660_mar_raw_2.png,MS3-1-DL/,3
3070,../Data/Train/MS3-1-DL\slice00900_mar_raw_5.png,MS3-1-DL/,3
3071,../Data/Train/MS3-1-DL\slice01130_mar_raw_2.png,MS3-1-DL/,3
3072,../Data/Train/MS3-1-DL\slice00880_mar_raw_3.png,MS3-1-DL/,3
3073,../Data/Train/MS3-1-DL\slice00520_mar_raw_4.png,MS3-1-DL/,3
3074,../Data/Train/MS3-1-DL\slice00460_mar_raw_1.png,MS3-1-DL/,3
3075,../Data/Train/MS3-1-DL\slice00580_mar_raw_7.png,MS3-1-DL/,3
3076,../Data/Train/MS3-1-DL\slice00690_mar_raw_1.png,MS3-1-DL/,3
3077,../Data/Train/MS3-1-DL\slice00490_mar_raw_2.png,MS3-1-DL/,3
3078,../Data/Train/MS3-1-DL\slice00230_mar_raw_4.png,MS3-1-DL/,3
3079,../Data/Train/MS3-1-DL\slice01000_mar_raw_2.png,MS3-1-DL/,3
3080,../Data/Train/MS3-1-DL\slice00700_mar_raw_4.png,MS3-1-DL/,3
3081,../Data/Train/MS3-1-DL\slice01240_mar_raw_2.png,MS3-1-DL/,3
3082,../Data/Train/MS3-1-DL\slice00450_mar_raw_1.png,MS3-1-DL/,3
3083,../Data/Train/MS3-1-DL\slice01160_mar_raw_1.png,MS3-1-DL/,3
3084,../Data/Train/MS3-1-DL\slice00690_mar_raw_2.png,MS3-1-DL/,3
3085,../Data/Train/MS3-1-DL\slice01000_mar_raw_7.png,MS3-1-DL/,3
3086,../Data/Train/MS3-1-DL\slice00670_mar_raw_6.png,MS3-1-DL/,3
3087,../Data/Train/MS3-1-DL\slice00630_mar_raw_6.png,MS3-1-DL/,3
3088,../Data/Train/MS3-1-DL\slice00870_mar_raw_2.png,MS3-1-DL/,3
3089,../Data/Train/MS3-1-DL\slice00630_mar_raw_7.png,MS3-1-DL/,3
3090,../Data/Train/MS3-1-DL\slice00590_mar_raw_4.png,MS3-1-DL/,3
3091,../Data/Train/MS3-1-DL\slice00370_mar_raw_5.png,MS3-1-DL/,3
3092,../Data/Train/MS3-1-DL\slice01050_mar_raw_6.png,MS3-1-DL/,3
3093,../Data/Train/MS3-1-DL\slice01100_mar_raw_2.png,MS3-1-DL/,3
3094,../Data/Train/MS3-1-DL\slice00270_mar_raw_1.png,MS3-1-DL/,3
3095,../Data/Train/MS3-1-DL\slice00680_mar_raw_5.png,MS3-1-DL/,3
3096,../Data/Train/MS3-1-DL\slice01180_mar_raw_4.png,MS3-1-DL/,3
3097,../Data/Train/MS3-1-DL\slice00380_mar_raw_2.png,MS3-1-DL/,3
3098,../Data/Train/MS3-1-DL\slice00290_mar_raw_1.png,MS3-1-DL/,3
3099,../Data/Train/MS3-1-DL\slice00260_mar_raw_1.png,MS3-1-DL/,3
3100,../Data/Train/MS3-1-DL\slice00800_mar_raw_5.png,MS3-1-DL/,3
3101,../Data/Train/MS3-1-DL\slice00750_mar_raw_1.png,MS3-1-DL/,3
3102,../Data/Train/MS3-1-DL\slice00810_mar_raw_6.png,MS3-1-DL/,3
3103,../Data/Train/MS3-1-DL\slice01180_mar_raw_2.png,MS3-1-DL/,3
3104,../Data/Train/MS3-1-DL\slice00750_mar_raw_3.png,MS3-1-DL/,3
3105,../Data/Train/MS3-1-DL\slice00930_mar_raw_6.png,MS3-1-DL/,3
3106,../Data/Train/MS3-1-DL\slice00700_mar_raw_6.png,MS3-1-DL/,3
3107,../Data/Train/MS3-1-DL\slice00740_mar_raw_6.png,MS3-1-DL/,3
3108,../Data/Train/MS3-1-DL\slice01050_mar_raw_3.png,MS3-1-DL/,3
3109,../Data/Train/MS3-1-DL\slice00670_mar_raw_1.png,MS3-1-DL/,3
3110,../Data/Train/MS3-1-DL\slice01070_mar_raw_3.png,MS3-1-DL/,3
3111,../Data/Train/MS3-1-DL\slice00580_mar_raw_1.png,MS3-1-DL/,3
3112,../Data/Train/MS3-1-DL\slice00490_mar_raw_2.png,MS3-1-DL/,3
3113,../Data/Train/MS3-1-DL\slice00980_mar_raw_3.png,MS3-1-DL/,3
3114,../Data/Train/MS3-1-DL\slice00550_mar_raw_2.png,MS3-1-DL/,3
3115,../Data/Train/MS3-1-DL\slice01000_mar_raw_3.png,MS3-1-DL/,3
3116,../Data/Train/MS3-1-DL\slice01130_mar_raw_2.png,MS3-1-DL/,3
3117,../Data/Train/MS3-1-DL\slice00740_mar_raw_4.png,MS3-1-DL/,3
3118,../Data/Train/MS3-1-DL\slice00700_mar_raw_2.png,MS3-1-DL/,3
3119,../Data/Train/MS3-1-DL\slice01240_mar_raw_1.png,MS3-1-DL/,3
3120,../Data/Train/MS3-1-DL\slice00800_mar_raw_5.png,MS3-1-DL/,3
3121,../Data/Train/MS3-1-DL\slice00370_mar_raw_3.png,MS3-1-DL/,3
3122,../Data/Train/MS3-1-DL\slice00930_mar_raw_6.png,MS3-1-DL/,3
3123,../Data/Train/MS3-1-DL\slice00530_mar_raw_4.png,MS3-1-DL/,3
3124,../Data/Train/MS3-1-DL\slice01090_mar_raw_2.png,MS3-1-DL/,3
3125,../Data/Train/MS3-1-DL\slice00210_mar_raw_1.png,MS3-1-DL/,3
3126,../Data/Train/MS3-1-DL\slice00500_mar_raw_2.png,MS3-1-DL/,3
3127,../Data/Train/MS3-1-DL\slice00900_mar_raw_3.png,MS3-1-DL/,3
3128,../Data/Train/MS3-1-DL\slice00230_mar_raw_3.png,MS3-1-DL/,3
3129,../Data/Train/MS3-1-DL\slice00220_mar_raw_3.png,MS3-1-DL/,3
3130,../Data/Train/MS3-1-DL\slice00770_mar_raw_3.png,MS3-1-DL/,3
3131,../Data/Train/MS3-1-DL\slice00200_mar_raw_4.png,MS3-1-DL/,3
3132,../Data/Train/MS3-1-DL\slice00220_mar_raw_1.png,MS3-1-DL/,3
3133,../Data/Train/MS3-1-DL\slice01230_mar_raw_3.png,MS3-1-DL/,3
3134,../Data/Train/MS3-1-DL\slice01190_mar_raw_3.png,MS3-1-DL/,3
3135,../Data/Train/MS3-1-DL\slice00840_mar_raw_5.png,MS3-1-DL/,3
3136,../Data/Train/MS3-1-DL\slice00820_mar_raw_6.png,MS3-1-DL/,3
3137,../Data/Train/MS3-1-DL\slice00280_mar_raw_4.png,MS3-1-DL/,3
3138,../Data/Train/MS3-1-DL\slice00330_mar_raw_1.png,MS3-1-DL/,3
3139,../Data/Train/MS3-1-DL\slice00570_mar_raw_3.png,MS3-1-DL/,3
3140,../Data/Train/MS3-1-DL\slice00970_mar_raw_3.png,MS3-1-DL/,3
3141,../Data/Train/MS3-1-DL\slice01170_mar_raw_2.png,MS3-1-DL/,3
3142,../Data/Train/MS3-1-DL\slice00600_mar_raw_7.png,MS3-1-DL/,3
3143,../Data/Train/MS3-1-DL\slice00370_mar_raw_5.png,MS3-1-DL/,3
3144,../Data/Train/MS3-1-DL\slice00960_mar_raw_2.png,MS3-1-DL/,3
3145,../Data/Train/MS3-1-DL\slice00700_mar_raw_3.png,MS3-1-DL/,3
3146,../Data/Train/MS3-1-DL\slice01200_mar_raw_2.png,MS3-1-DL/,3
3147,../Data/Train/MS3-1-DL\slice01060_mar_raw_1.png,MS3-1-DL/,3
3148,../Data/Train/MS3-1-DL\slice00850_mar_raw_4.png,MS3-1-DL/,3
3149,../Data/Train/MS3-1-DL\slice01200_mar_raw_2.png,MS3-1-DL/,3
3150,../Data/Train/MS3-1-DL\slice00220_mar_raw_3.png,MS3-1-DL/,3
3151,../Data/Train/MS3-1-DL\slice00450_mar_raw_5.png,MS3-1-DL/,3
3152,../Data/Train/MS3-1-DL\slice00590_mar_raw_7.png,MS3-1-DL/,3
3153,../Data/Train/MS3-1-DL\slice00870_mar_raw_1.png,MS3-1-DL/,3
3154,../Data/Train/MS3-1-DL\slice00460_mar_raw_2.png,MS3-1-DL/,3
3155,../Data/Train/MS3-1-DL\slice00860_mar_raw_6.png,MS3-1-DL/,3
3156,../Data/Train/MS3-1-DL\slice00210_mar_raw_2.png,MS3-1-DL/,3
3157,../Data/Train/MS3-1-DL\slice01040_mar_raw_3.png,MS3-1-DL/,3
3158,../Data/Train/MS3-1-DL\slice00750_mar_raw_7.png,MS3-1-DL/,3
3159,../Data/Train/MS3-1-DL\slice00950_mar_raw_3.png,MS3-1-DL/,3
3160,../Data/Train/MS3-1-DL\slice00970_mar_raw_1.png,MS3-1-DL/,3
3161,../Data/Train/MS3-1-DL\slice00880_mar_raw_4.png,MS3-1-DL/,3
3162,../Data/Train/MS3-1-DL\slice00650_mar_raw_6.png,MS3-1-DL/,3
3163,../Data/Train/MS3-1-DL\slice01210_mar_raw_1.png,MS3-1-DL/,3
3164,../Data/Train/MS3-1-DL\slice00810_mar_raw_3.png,MS3-1-DL/,3
3165,../Data/Train/MS3-1-DL\slice00330_mar_raw_2.png,MS3-1-DL/,3
3166,../Data/Train/MS3-1-DL\slice00960_mar_raw_3.png,MS3-1-DL/,3
3167,../Data/Train/MS3-1-DL\slice00780_mar_raw_8.png,MS3-1-DL/,3
3168,../Data/Train/MS3-1-DL\slice00970_mar_raw_2.png,MS3-1-DL/,3
3169,../Data/Train/MS3-1-DL\slice00750_mar_raw_8.png,MS3-1-DL/,3
3170,../Data/Train/MS3-1-DL\slice01110_mar_raw_3.png,MS3-1-DL/,3
3171,../Data/Train/MS3-1-DL\slice00430_mar_raw_4.png,MS3-1-DL/,3
3172,../Data/Train/MS3-1-DL\slice01150_mar_raw_3.png,MS3-1-DL/,3
3173,../Data/Train/MS3-1-DL\slice01100_mar_raw_4.png,MS3-1-DL/,3
3174,../Data/Train/MS3-1-DL\slice01120_mar_raw_5.png,MS3-1-DL/,3
3175,../Data/Train/MS3-1-DL\slice00680_mar_raw_1.png,MS3-1-DL/,3
3176,../Data/Train/MS3-1-DL\slice01260_mar_raw_3.png,MS3-1-DL/,3
3177,../Data/Train/MS3-1-DL\slice00540_mar_raw_2.png,MS3-1-DL/,3
3178,../Data/Train/MS3-1-DL\slice01160_mar_raw_5.png,MS3-1-DL/,3
3179,../Data/Train/MS3-1-DL\slice00780_mar_raw_1.png,MS3-1-DL/,3
3180,../Data/Train/MS3-1-DL\slice00990_mar_raw_3.png,MS3-1-DL/,3
3181,../Data/Train/MS3-1-DL\slice00700_mar_raw_5.png,MS3-1-DL/,3
3182,../Data/Train/MS3-1-DL\slice01240_mar_raw_3.png,MS3-1-DL/,3
3183,../Data/Train/MS3-1-DL\slice00750_mar_raw_1.png,MS3-1-DL/,3
3184,../Data/Train/MS3-1-DL\slice01270_mar_raw_2.png,MS3-1-DL/,3
3185,../Data/Train/MS3-1-DL\slice00720_mar_raw_2.png,MS3-1-DL/,3
