,Paths,Label
4441,../Data/Train/ML3-1-DL\slice01080_bbox_raw_4.png,2
4442,../Data/Train/ML3-1-DL\slice01090_bbox_raw_1.png,2
4443,../Data/Train/ML3-1-DL\slice01090_bbox_raw_2.png,2
4444,../Data/Train/ML3-1-DL\slice01090_bbox_raw_3.png,2
4445,../Data/Train/ML3-1-DL\slice01090_bbox_raw_4.png,2
4446,../Data/Train/ML3-1-DL\slice01100_bbox_raw_1.png,2
4447,../Data/Train/ML3-1-DL\slice01100_bbox_raw_2.png,2
4448,../Data/Train/ML3-1-DL\slice01100_bbox_raw_3.png,2
4449,../Data/Train/ML3-1-DL\slice01110_bbox_raw_1.png,2
4450,../Data/Train/ML3-1-DL\slice01110_bbox_raw_2.png,2
4451,../Data/Train/ML3-1-DL\slice01110_bbox_raw_3.png,2
4452,../Data/Train/ML3-1-DL\slice01120_bbox_raw_1.png,2
4453,../Data/Train/ML3-1-DL\slice01120_bbox_raw_2.png,2
4454,../Data/Train/ML3-1-DL\slice01120_bbox_raw_3.png,2
4455,../Data/Train/ML3-1-DL\slice01130_bbox_raw_1.png,2
4456,../Data/Train/ML3-1-DL\slice01130_bbox_raw_2.png,2
4457,../Data/Train/ML3-1-DL\slice01130_bbox_raw_3.png,2
4458,../Data/Train/ML3-1-DL\slice01140_bbox_raw_1.png,2
4459,../Data/Train/ML3-1-DL\slice01140_bbox_raw_2.png,2
4460,../Data/Train/ML3-1-DL\slice01140_bbox_raw_3.png,2
4461,../Data/Train/ML3-1-DL\slice01150_bbox_raw_1.png,2
4462,../Data/Train/ML3-1-DL\slice01150_bbox_raw_2.png,2
4463,../Data/Train/ML3-1-DL\slice01150_bbox_raw_3.png,2
4464,../Data/Train/ML3-1-DL\slice01160_bbox_raw_1.png,2
4465,../Data/Train/ML3-1-DL\slice01160_bbox_raw_2.png,2
4466,../Data/Train/ML3-1-DL\slice01160_bbox_raw_3.png,2
4467,../Data/Train/ML3-1-DL\slice01170_bbox_raw_1.png,2
4468,../Data/Train/ML3-1-DL\slice01170_bbox_raw_2.png,2
4469,../Data/Train/ML3-1-DL\slice01170_bbox_raw_3.png,2
4470,../Data/Train/ML3-1-DL\slice01180_bbox_raw_1.png,2
4471,../Data/Train/ML3-1-DL\slice01180_bbox_raw_2.png,2
4472,../Data/Train/ML3-1-DL\slice01180_bbox_raw_3.png,2
4473,../Data/Train/ML3-1-DL\slice01190_bbox_raw_1.png,2
4474,../Data/Train/ML3-1-DL\slice01190_bbox_raw_2.png,2
4475,../Data/Train/ML3-1-DL\slice01200_bbox_raw_1.png,2
4476,../Data/Train/ML3-1-DL\slice01200_bbox_raw_2.png,2
4477,../Data/Train/ML3-1-DL\slice01210_bbox_raw_1.png,2
4478,../Data/Train/ML3-1-DL\slice01210_bbox_raw_2.png,2
4479,../Data/Train/ML3-1-DL\slice01220_bbox_raw_1.png,2
4480,../Data/Train/ML3-1-DL\slice01220_bbox_raw_2.png,2
4481,../Data/Train/ML3-1-DL\slice01230_bbox_raw_1.png,2
4482,../Data/Train/ML3-1-DL\slice01230_bbox_raw_2.png,2
4483,../Data/Train/ML3-1-DL\slice01240_bbox_raw_1.png,2
4484,../Data/Train/ML3-1-DL\slice01240_bbox_raw_2.png,2
4485,../Data/Train/ML3-1-DL\slice01250_bbox_raw_1.png,2
4486,../Data/Train/ML3-1-DL\slice01250_bbox_raw_2.png,2
4487,../Data/Train/ML3-1-DL\slice01260_bbox_raw_1.png,2
4488,../Data/Train/ML3-1-DL\slice01260_bbox_raw_2.png,2
4489,../Data/Train/ML3-1-DL\slice01270_bbox_raw_1.png,2
4490,../Data/Train/ML3-1-DL\slice01270_bbox_raw_2.png,2
4491,../Data/Train/ML3-2-DL\slice00200_bbox_raw_1.png,2
4492,../Data/Train/ML3-2-DL\slice00200_bbox_raw_2.png,2
4493,../Data/Train/ML3-2-DL\slice00200_bbox_raw_3.png,2
4494,../Data/Train/ML3-2-DL\slice00200_bbox_raw_4.png,2
4495,../Data/Train/ML3-2-DL\slice00200_bbox_raw_5.png,2
4496,../Data/Train/ML3-2-DL\slice00200_bbox_raw_6.png,2
4497,../Data/Train/ML3-2-DL\slice00200_bbox_raw_7.png,2
4498,../Data/Train/ML3-2-DL\slice00210_bbox_raw_1.png,2
4499,../Data/Train/ML3-2-DL\slice00210_bbox_raw_2.png,2
4500,../Data/Train/ML3-2-DL\slice00210_bbox_raw_3.png,2
4501,../Data/Train/ML3-2-DL\slice00210_bbox_raw_4.png,2
4502,../Data/Train/ML3-2-DL\slice00210_bbox_raw_5.png,2
4503,../Data/Train/ML3-2-DL\slice00210_bbox_raw_6.png,2
4504,../Data/Train/ML3-2-DL\slice00210_bbox_raw_7.png,2
4505,../Data/Train/ML3-2-DL\slice00220_bbox_raw_1.png,2
4506,../Data/Train/ML3-2-DL\slice00220_bbox_raw_2.png,2
4507,../Data/Train/ML3-2-DL\slice00220_bbox_raw_3.png,2
4508,../Data/Train/ML3-2-DL\slice00220_bbox_raw_4.png,2
4509,../Data/Train/ML3-2-DL\slice00220_bbox_raw_5.png,2
4510,../Data/Train/ML3-2-DL\slice00220_bbox_raw_6.png,2
4511,../Data/Train/ML3-2-DL\slice00220_bbox_raw_7.png,2
4512,../Data/Train/ML3-2-DL\slice00230_bbox_raw_1.png,2
4513,../Data/Train/ML3-2-DL\slice00230_bbox_raw_2.png,2
4514,../Data/Train/ML3-2-DL\slice00230_bbox_raw_3.png,2
4515,../Data/Train/ML3-2-DL\slice00230_bbox_raw_4.png,2
4516,../Data/Train/ML3-2-DL\slice00230_bbox_raw_5.png,2
4517,../Data/Train/ML3-2-DL\slice00230_bbox_raw_6.png,2
4518,../Data/Train/ML3-2-DL\slice00230_bbox_raw_7.png,2
4519,../Data/Train/ML3-2-DL\slice00240_bbox_raw_1.png,2
4520,../Data/Train/ML3-2-DL\slice00240_bbox_raw_2.png,2
4521,../Data/Train/ML3-2-DL\slice00240_bbox_raw_3.png,2
4522,../Data/Train/ML3-2-DL\slice00240_bbox_raw_4.png,2
4523,../Data/Train/ML3-2-DL\slice00240_bbox_raw_5.png,2
4524,../Data/Train/ML3-2-DL\slice00240_bbox_raw_6.png,2
4525,../Data/Train/ML3-2-DL\slice00240_bbox_raw_7.png,2
4526,../Data/Train/ML3-2-DL\slice00250_bbox_raw_1.png,2
4527,../Data/Train/ML3-2-DL\slice00250_bbox_raw_2.png,2
4528,../Data/Train/ML3-2-DL\slice00250_bbox_raw_3.png,2
4529,../Data/Train/ML3-2-DL\slice00250_bbox_raw_4.png,2
4530,../Data/Train/ML3-2-DL\slice00250_bbox_raw_5.png,2
4531,../Data/Train/ML3-2-DL\slice00250_bbox_raw_6.png,2
4532,../Data/Train/ML3-2-DL\slice00250_bbox_raw_7.png,2
4533,../Data/Train/ML3-2-DL\slice00260_bbox_raw_1.png,2
4534,../Data/Train/ML3-2-DL\slice00260_bbox_raw_2.png,2
4535,../Data/Train/ML3-2-DL\slice00260_bbox_raw_3.png,2
4536,../Data/Train/ML3-2-DL\slice00260_bbox_raw_4.png,2
4537,../Data/Train/ML3-2-DL\slice00260_bbox_raw_5.png,2
4538,../Data/Train/ML3-2-DL\slice00260_bbox_raw_6.png,2
4539,../Data/Train/ML3-2-DL\slice00260_bbox_raw_7.png,2
4540,../Data/Train/ML3-2-DL\slice00260_bbox_raw_8.png,2
4541,../Data/Train/ML3-2-DL\slice00270_bbox_raw_1.png,2
4542,../Data/Train/ML3-2-DL\slice00270_bbox_raw_2.png,2
4543,../Data/Train/ML3-2-DL\slice00270_bbox_raw_3.png,2
4544,../Data/Train/ML3-2-DL\slice00270_bbox_raw_4.png,2
4545,../Data/Train/ML3-2-DL\slice00270_bbox_raw_5.png,2
4546,../Data/Train/ML3-2-DL\slice00270_bbox_raw_6.png,2
4547,../Data/Train/ML3-2-DL\slice00270_bbox_raw_7.png,2
4548,../Data/Train/ML3-2-DL\slice00270_bbox_raw_8.png,2
4549,../Data/Train/ML3-2-DL\slice00280_bbox_raw_1.png,2
4550,../Data/Train/ML3-2-DL\slice00280_bbox_raw_2.png,2
4551,../Data/Train/ML3-2-DL\slice00280_bbox_raw_3.png,2
4552,../Data/Train/ML3-2-DL\slice00280_bbox_raw_4.png,2
4553,../Data/Train/ML3-2-DL\slice00280_bbox_raw_5.png,2
4554,../Data/Train/ML3-2-DL\slice00280_bbox_raw_6.png,2
4555,../Data/Train/ML3-2-DL\slice00280_bbox_raw_7.png,2
4556,../Data/Train/ML3-2-DL\slice00280_bbox_raw_8.png,2
4557,../Data/Train/ML3-2-DL\slice00290_bbox_raw_1.png,2
4558,../Data/Train/ML3-2-DL\slice00290_bbox_raw_2.png,2
4559,../Data/Train/ML3-2-DL\slice00290_bbox_raw_3.png,2
4560,../Data/Train/ML3-2-DL\slice00290_bbox_raw_4.png,2
4561,../Data/Train/ML3-2-DL\slice00290_bbox_raw_5.png,2
4562,../Data/Train/ML3-2-DL\slice00290_bbox_raw_6.png,2
4563,../Data/Train/ML3-2-DL\slice00290_bbox_raw_7.png,2
4564,../Data/Train/ML3-2-DL\slice00290_bbox_raw_8.png,2
4565,../Data/Train/ML3-2-DL\slice00290_bbox_raw_9.png,2
4566,../Data/Train/ML3-2-DL\slice00300_bbox_raw_1.png,2
4567,../Data/Train/ML3-2-DL\slice00300_bbox_raw_2.png,2
4568,../Data/Train/ML3-2-DL\slice00300_bbox_raw_3.png,2
4569,../Data/Train/ML3-2-DL\slice00300_bbox_raw_4.png,2
4570,../Data/Train/ML3-2-DL\slice00300_bbox_raw_5.png,2
4571,../Data/Train/ML3-2-DL\slice00300_bbox_raw_6.png,2
4572,../Data/Train/ML3-2-DL\slice00300_bbox_raw_7.png,2
4573,../Data/Train/ML3-2-DL\slice00300_bbox_raw_8.png,2
4574,../Data/Train/ML3-2-DL\slice00310_bbox_raw_1.png,2
4575,../Data/Train/ML3-2-DL\slice00310_bbox_raw_2.png,2
4576,../Data/Train/ML3-2-DL\slice00310_bbox_raw_3.png,2
4577,../Data/Train/ML3-2-DL\slice00310_bbox_raw_4.png,2
4578,../Data/Train/ML3-2-DL\slice00310_bbox_raw_5.png,2
4579,../Data/Train/ML3-2-DL\slice00310_bbox_raw_6.png,2
4580,../Data/Train/ML3-2-DL\slice00310_bbox_raw_7.png,2
4581,../Data/Train/ML3-2-DL\slice00310_bbox_raw_8.png,2
4582,../Data/Train/ML3-2-DL\slice00320_bbox_raw_1.png,2
4583,../Data/Train/ML3-2-DL\slice00320_bbox_raw_2.png,2
4584,../Data/Train/ML3-2-DL\slice00320_bbox_raw_3.png,2
4585,../Data/Train/ML3-2-DL\slice00320_bbox_raw_4.png,2
4586,../Data/Train/ML3-2-DL\slice00320_bbox_raw_5.png,2
4587,../Data/Train/ML3-2-DL\slice00320_bbox_raw_6.png,2
4588,../Data/Train/ML3-2-DL\slice00320_bbox_raw_7.png,2
4589,../Data/Train/ML3-2-DL\slice00320_bbox_raw_8.png,2
4590,../Data/Train/ML3-2-DL\slice00330_bbox_raw_1.png,2
4591,../Data/Train/ML3-2-DL\slice00330_bbox_raw_2.png,2
4592,../Data/Train/ML3-2-DL\slice00330_bbox_raw_3.png,2
4593,../Data/Train/ML3-2-DL\slice00330_bbox_raw_4.png,2
4594,../Data/Train/ML3-2-DL\slice00330_bbox_raw_5.png,2
4595,../Data/Train/ML3-2-DL\slice00330_bbox_raw_6.png,2
4596,../Data/Train/ML3-2-DL\slice00330_bbox_raw_7.png,2
4597,../Data/Train/ML3-2-DL\slice00330_bbox_raw_8.png,2
4598,../Data/Train/ML3-2-DL\slice00340_bbox_raw_1.png,2
4599,../Data/Train/ML3-2-DL\slice00340_bbox_raw_2.png,2
4600,../Data/Train/ML3-2-DL\slice00340_bbox_raw_3.png,2
4601,../Data/Train/ML3-2-DL\slice00340_bbox_raw_4.png,2
4602,../Data/Train/ML3-2-DL\slice00340_bbox_raw_5.png,2
4603,../Data/Train/ML3-2-DL\slice00340_bbox_raw_6.png,2
4604,../Data/Train/ML3-2-DL\slice00340_bbox_raw_7.png,2
4605,../Data/Train/ML3-2-DL\slice00340_bbox_raw_8.png,2
4606,../Data/Train/ML3-2-DL\slice00350_bbox_raw_1.png,2
4607,../Data/Train/ML3-2-DL\slice00350_bbox_raw_2.png,2
4608,../Data/Train/ML3-2-DL\slice00350_bbox_raw_3.png,2
4609,../Data/Train/ML3-2-DL\slice00350_bbox_raw_4.png,2
4610,../Data/Train/ML3-2-DL\slice00350_bbox_raw_5.png,2
4611,../Data/Train/ML3-2-DL\slice00350_bbox_raw_6.png,2
4612,../Data/Train/ML3-2-DL\slice00350_bbox_raw_7.png,2
4613,../Data/Train/ML3-2-DL\slice00350_bbox_raw_8.png,2
4614,../Data/Train/ML3-2-DL\slice00360_bbox_raw_1.png,2
4615,../Data/Train/ML3-2-DL\slice00360_bbox_raw_2.png,2
4616,../Data/Train/ML3-2-DL\slice00360_bbox_raw_3.png,2
4617,../Data/Train/ML3-2-DL\slice00360_bbox_raw_4.png,2
4618,../Data/Train/ML3-2-DL\slice00360_bbox_raw_5.png,2
4619,../Data/Train/ML3-2-DL\slice00360_bbox_raw_6.png,2
4620,../Data/Train/ML3-2-DL\slice00360_bbox_raw_7.png,2
4621,../Data/Train/ML3-2-DL\slice00360_bbox_raw_8.png,2
4622,../Data/Train/ML3-2-DL\slice00370_bbox_raw_1.png,2
4623,../Data/Train/ML3-2-DL\slice00370_bbox_raw_2.png,2
4624,../Data/Train/ML3-2-DL\slice00370_bbox_raw_3.png,2
4625,../Data/Train/ML3-2-DL\slice00370_bbox_raw_4.png,2
4626,../Data/Train/ML3-2-DL\slice00370_bbox_raw_5.png,2
4627,../Data/Train/ML3-2-DL\slice00370_bbox_raw_6.png,2
4628,../Data/Train/ML3-2-DL\slice00370_bbox_raw_7.png,2
4629,../Data/Train/ML3-2-DL\slice00380_bbox_raw_1.png,2
4630,../Data/Train/ML3-2-DL\slice00380_bbox_raw_2.png,2
4631,../Data/Train/ML3-2-DL\slice00380_bbox_raw_3.png,2
4632,../Data/Train/ML3-2-DL\slice00380_bbox_raw_4.png,2
4633,../Data/Train/ML3-2-DL\slice00380_bbox_raw_5.png,2
4634,../Data/Train/ML3-2-DL\slice00380_bbox_raw_6.png,2
4635,../Data/Train/ML3-2-DL\slice00380_bbox_raw_7.png,2
4636,../Data/Train/ML3-2-DL\slice00380_bbox_raw_8.png,2
4637,../Data/Train/ML3-2-DL\slice00380_bbox_raw_9.png,2
4638,../Data/Train/ML3-2-DL\slice00390_bbox_raw_1.png,2
4639,../Data/Train/ML3-2-DL\slice00390_bbox_raw_2.png,2
4640,../Data/Train/ML3-2-DL\slice00390_bbox_raw_3.png,2
4641,../Data/Train/ML3-2-DL\slice00390_bbox_raw_4.png,2
4642,../Data/Train/ML3-2-DL\slice00390_bbox_raw_5.png,2
4643,../Data/Train/ML3-2-DL\slice00390_bbox_raw_6.png,2
4644,../Data/Train/ML3-2-DL\slice00390_bbox_raw_7.png,2
4645,../Data/Train/ML3-2-DL\slice00390_bbox_raw_8.png,2
4646,../Data/Train/ML3-2-DL\slice00390_bbox_raw_9.png,2
4647,../Data/Train/ML3-2-DL\slice00400_bbox_raw_1.png,2
4648,../Data/Train/ML3-2-DL\slice00400_bbox_raw_2.png,2
4649,../Data/Train/ML3-2-DL\slice00400_bbox_raw_3.png,2
4650,../Data/Train/ML3-2-DL\slice00400_bbox_raw_4.png,2
4651,../Data/Train/ML3-2-DL\slice00400_bbox_raw_5.png,2
4652,../Data/Train/ML3-2-DL\slice00400_bbox_raw_6.png,2
4653,../Data/Train/ML3-2-DL\slice00400_bbox_raw_7.png,2
4654,../Data/Train/ML3-2-DL\slice00400_bbox_raw_8.png,2
4655,../Data/Train/ML3-2-DL\slice00410_bbox_raw_1.png,2
4656,../Data/Train/ML3-2-DL\slice00410_bbox_raw_2.png,2
4657,../Data/Train/ML3-2-DL\slice00410_bbox_raw_3.png,2
4658,../Data/Train/ML3-2-DL\slice00410_bbox_raw_4.png,2
4659,../Data/Train/ML3-2-DL\slice00410_bbox_raw_5.png,2
4660,../Data/Train/ML3-2-DL\slice00410_bbox_raw_6.png,2
4661,../Data/Train/ML3-2-DL\slice00410_bbox_raw_7.png,2
4662,../Data/Train/ML3-2-DL\slice00410_bbox_raw_8.png,2
4663,../Data/Train/ML3-2-DL\slice00420_bbox_raw_1.png,2
4664,../Data/Train/ML3-2-DL\slice00420_bbox_raw_2.png,2
4665,../Data/Train/ML3-2-DL\slice00420_bbox_raw_3.png,2
4666,../Data/Train/ML3-2-DL\slice00420_bbox_raw_4.png,2
4667,../Data/Train/ML3-2-DL\slice00420_bbox_raw_5.png,2
4668,../Data/Train/ML3-2-DL\slice00420_bbox_raw_6.png,2
4669,../Data/Train/ML3-2-DL\slice00420_bbox_raw_7.png,2
4670,../Data/Train/ML3-2-DL\slice00420_bbox_raw_8.png,2
4671,../Data/Train/ML3-2-DL\slice00430_bbox_raw_1.png,2
4672,../Data/Train/ML3-2-DL\slice00430_bbox_raw_2.png,2
4673,../Data/Train/ML3-2-DL\slice00430_bbox_raw_3.png,2
4674,../Data/Train/ML3-2-DL\slice00430_bbox_raw_4.png,2
4675,../Data/Train/ML3-2-DL\slice00430_bbox_raw_5.png,2
4676,../Data/Train/ML3-2-DL\slice00430_bbox_raw_6.png,2
4677,../Data/Train/ML3-2-DL\slice00430_bbox_raw_7.png,2
4678,../Data/Train/ML3-2-DL\slice00430_bbox_raw_8.png,2
4679,../Data/Train/ML3-2-DL\slice00440_bbox_raw_1.png,2
4680,../Data/Train/ML3-2-DL\slice00440_bbox_raw_2.png,2
4681,../Data/Train/ML3-2-DL\slice00440_bbox_raw_3.png,2
4682,../Data/Train/ML3-2-DL\slice00440_bbox_raw_4.png,2
4683,../Data/Train/ML3-2-DL\slice00440_bbox_raw_5.png,2
4684,../Data/Train/ML3-2-DL\slice00440_bbox_raw_6.png,2
4685,../Data/Train/ML3-2-DL\slice00440_bbox_raw_7.png,2
4686,../Data/Train/ML3-2-DL\slice00440_bbox_raw_8.png,2
4687,../Data/Train/ML3-2-DL\slice00450_bbox_raw_1.png,2
4688,../Data/Train/ML3-2-DL\slice00450_bbox_raw_2.png,2
4689,../Data/Train/ML3-2-DL\slice00450_bbox_raw_3.png,2
4690,../Data/Train/ML3-2-DL\slice00450_bbox_raw_4.png,2
4691,../Data/Train/ML3-2-DL\slice00450_bbox_raw_5.png,2
4692,../Data/Train/ML3-2-DL\slice00450_bbox_raw_6.png,2
4693,../Data/Train/ML3-2-DL\slice00450_bbox_raw_7.png,2
4694,../Data/Train/ML3-2-DL\slice00450_bbox_raw_8.png,2
4695,../Data/Train/ML3-2-DL\slice00460_bbox_raw_1.png,2
4696,../Data/Train/ML3-2-DL\slice00460_bbox_raw_2.png,2
4697,../Data/Train/ML3-2-DL\slice00460_bbox_raw_3.png,2
4698,../Data/Train/ML3-2-DL\slice00460_bbox_raw_4.png,2
4699,../Data/Train/ML3-2-DL\slice00460_bbox_raw_5.png,2
4700,../Data/Train/ML3-2-DL\slice00460_bbox_raw_6.png,2
4701,../Data/Train/ML3-2-DL\slice00460_bbox_raw_7.png,2
4702,../Data/Train/ML3-2-DL\slice00460_bbox_raw_8.png,2
4703,../Data/Train/ML3-2-DL\slice00460_bbox_raw_9.png,2
4704,../Data/Train/ML3-2-DL\slice00470_bbox_raw_1.png,2
4705,../Data/Train/ML3-2-DL\slice00470_bbox_raw_2.png,2
4706,../Data/Train/ML3-2-DL\slice00470_bbox_raw_3.png,2
4707,../Data/Train/ML3-2-DL\slice00470_bbox_raw_4.png,2
4708,../Data/Train/ML3-2-DL\slice00470_bbox_raw_5.png,2
4709,../Data/Train/ML3-2-DL\slice00470_bbox_raw_6.png,2
4710,../Data/Train/ML3-2-DL\slice00470_bbox_raw_7.png,2
4711,../Data/Train/ML3-2-DL\slice00470_bbox_raw_8.png,2
4712,../Data/Train/ML3-2-DL\slice00470_bbox_raw_9.png,2
4713,../Data/Train/ML3-2-DL\slice00480_bbox_raw_1.png,2
4714,../Data/Train/ML3-2-DL\slice00480_bbox_raw_2.png,2
4715,../Data/Train/ML3-2-DL\slice00480_bbox_raw_3.png,2
4716,../Data/Train/ML3-2-DL\slice00480_bbox_raw_4.png,2
4717,../Data/Train/ML3-2-DL\slice00480_bbox_raw_5.png,2
4718,../Data/Train/ML3-2-DL\slice00480_bbox_raw_6.png,2
4719,../Data/Train/ML3-2-DL\slice00480_bbox_raw_7.png,2
4720,../Data/Train/ML3-2-DL\slice00480_bbox_raw_8.png,2
4721,../Data/Train/ML3-2-DL\slice00480_bbox_raw_9.png,2
4722,../Data/Train/ML3-2-DL\slice00490_bbox_raw_1.png,2
4723,../Data/Train/ML3-2-DL\slice00490_bbox_raw_2.png,2
4724,../Data/Train/ML3-2-DL\slice00490_bbox_raw_3.png,2
4725,../Data/Train/ML3-2-DL\slice00490_bbox_raw_4.png,2
4726,../Data/Train/ML3-2-DL\slice00490_bbox_raw_5.png,2
4727,../Data/Train/ML3-2-DL\slice00490_bbox_raw_6.png,2
4728,../Data/Train/ML3-2-DL\slice00490_bbox_raw_7.png,2
4729,../Data/Train/ML3-2-DL\slice00490_bbox_raw_8.png,2
4730,../Data/Train/ML3-2-DL\slice00500_bbox_raw_1.png,2
4731,../Data/Train/ML3-2-DL\slice00500_bbox_raw_2.png,2
4732,../Data/Train/ML3-2-DL\slice00500_bbox_raw_3.png,2
4733,../Data/Train/ML3-2-DL\slice00500_bbox_raw_4.png,2
4734,../Data/Train/ML3-2-DL\slice00500_bbox_raw_5.png,2
4735,../Data/Train/ML3-2-DL\slice00500_bbox_raw_6.png,2
4736,../Data/Train/ML3-2-DL\slice00500_bbox_raw_7.png,2
4737,../Data/Train/ML3-2-DL\slice00500_bbox_raw_8.png,2
4738,../Data/Train/ML3-2-DL\slice00510_bbox_raw_1.png,2
4739,../Data/Train/ML3-2-DL\slice00510_bbox_raw_2.png,2
4740,../Data/Train/ML3-2-DL\slice00510_bbox_raw_3.png,2
4741,../Data/Train/ML3-2-DL\slice00510_bbox_raw_4.png,2
4742,../Data/Train/ML3-2-DL\slice00510_bbox_raw_5.png,2
4743,../Data/Train/ML3-2-DL\slice00510_bbox_raw_6.png,2
4744,../Data/Train/ML3-2-DL\slice00510_bbox_raw_7.png,2
4745,../Data/Train/ML3-2-DL\slice00510_bbox_raw_8.png,2
4746,../Data/Train/ML3-2-DL\slice00520_bbox_raw_1.png,2
4747,../Data/Train/ML3-2-DL\slice00520_bbox_raw_2.png,2
4748,../Data/Train/ML3-2-DL\slice00520_bbox_raw_3.png,2
4749,../Data/Train/ML3-2-DL\slice00520_bbox_raw_4.png,2
4750,../Data/Train/ML3-2-DL\slice00520_bbox_raw_5.png,2
4751,../Data/Train/ML3-2-DL\slice00520_bbox_raw_6.png,2
4752,../Data/Train/ML3-2-DL\slice00520_bbox_raw_7.png,2
4753,../Data/Train/ML3-2-DL\slice00520_bbox_raw_8.png,2
4754,../Data/Train/ML3-2-DL\slice00530_bbox_raw_1.png,2
4755,../Data/Train/ML3-2-DL\slice00530_bbox_raw_2.png,2
4756,../Data/Train/ML3-2-DL\slice00530_bbox_raw_3.png,2
4757,../Data/Train/ML3-2-DL\slice00530_bbox_raw_4.png,2
4758,../Data/Train/ML3-2-DL\slice00530_bbox_raw_5.png,2
4759,../Data/Train/ML3-2-DL\slice00530_bbox_raw_6.png,2
4760,../Data/Train/ML3-2-DL\slice00530_bbox_raw_7.png,2
4761,../Data/Train/ML3-2-DL\slice00530_bbox_raw_8.png,2
4762,../Data/Train/ML3-2-DL\slice00540_bbox_raw_1.png,2
4763,../Data/Train/ML3-2-DL\slice00540_bbox_raw_2.png,2
4764,../Data/Train/ML3-2-DL\slice00540_bbox_raw_3.png,2
4765,../Data/Train/ML3-2-DL\slice00540_bbox_raw_4.png,2
4766,../Data/Train/ML3-2-DL\slice00540_bbox_raw_5.png,2
4767,../Data/Train/ML3-2-DL\slice00540_bbox_raw_6.png,2
4768,../Data/Train/ML3-2-DL\slice00540_bbox_raw_7.png,2
4769,../Data/Train/ML3-2-DL\slice00540_bbox_raw_8.png,2
4770,../Data/Train/ML3-2-DL\slice00540_bbox_raw_9.png,2
4771,../Data/Train/ML3-2-DL\slice00550_bbox_raw_1.png,2
4772,../Data/Train/ML3-2-DL\slice00550_bbox_raw_2.png,2
4773,../Data/Train/ML3-2-DL\slice00550_bbox_raw_3.png,2
4774,../Data/Train/ML3-2-DL\slice00550_bbox_raw_4.png,2
4775,../Data/Train/ML3-2-DL\slice00550_bbox_raw_5.png,2
4776,../Data/Train/ML3-2-DL\slice00550_bbox_raw_6.png,2
4777,../Data/Train/ML3-2-DL\slice00550_bbox_raw_7.png,2
4778,../Data/Train/ML3-2-DL\slice00550_bbox_raw_8.png,2
4779,../Data/Train/ML3-2-DL\slice00550_bbox_raw_9.png,2
4780,../Data/Train/ML3-2-DL\slice00560_bbox_raw_1.png,2
4781,../Data/Train/ML3-2-DL\slice00560_bbox_raw_2.png,2
4782,../Data/Train/ML3-2-DL\slice00560_bbox_raw_3.png,2
4783,../Data/Train/ML3-2-DL\slice00560_bbox_raw_4.png,2
4784,../Data/Train/ML3-2-DL\slice00560_bbox_raw_5.png,2
4785,../Data/Train/ML3-2-DL\slice00560_bbox_raw_6.png,2
4786,../Data/Train/ML3-2-DL\slice00560_bbox_raw_7.png,2
4787,../Data/Train/ML3-2-DL\slice00560_bbox_raw_8.png,2
4788,../Data/Train/ML3-2-DL\slice00570_bbox_raw_1.png,2
4789,../Data/Train/ML3-2-DL\slice00570_bbox_raw_2.png,2
4790,../Data/Train/ML3-2-DL\slice00570_bbox_raw_3.png,2
4791,../Data/Train/ML3-2-DL\slice00570_bbox_raw_4.png,2
4792,../Data/Train/ML3-2-DL\slice00570_bbox_raw_5.png,2
4793,../Data/Train/ML3-2-DL\slice00570_bbox_raw_6.png,2
4794,../Data/Train/ML3-2-DL\slice00570_bbox_raw_7.png,2
4795,../Data/Train/ML3-2-DL\slice00570_bbox_raw_8.png,2
4796,../Data/Train/ML3-2-DL\slice00580_bbox_raw_1.png,2
4797,../Data/Train/ML3-2-DL\slice00580_bbox_raw_2.png,2
4798,../Data/Train/ML3-2-DL\slice00580_bbox_raw_3.png,2
4799,../Data/Train/ML3-2-DL\slice00580_bbox_raw_4.png,2
4800,../Data/Train/ML3-2-DL\slice00580_bbox_raw_5.png,2
4801,../Data/Train/ML3-2-DL\slice00580_bbox_raw_6.png,2
4802,../Data/Train/ML3-2-DL\slice00580_bbox_raw_7.png,2
4803,../Data/Train/ML3-2-DL\slice00580_bbox_raw_8.png,2
4804,../Data/Train/ML3-2-DL\slice00590_bbox_raw_1.png,2
4805,../Data/Train/ML3-2-DL\slice00590_bbox_raw_2.png,2
4806,../Data/Train/ML3-2-DL\slice00590_bbox_raw_3.png,2
4807,../Data/Train/ML3-2-DL\slice00590_bbox_raw_4.png,2
4808,../Data/Train/ML3-2-DL\slice00590_bbox_raw_5.png,2
4809,../Data/Train/ML3-2-DL\slice00590_bbox_raw_6.png,2
4810,../Data/Train/ML3-2-DL\slice00590_bbox_raw_7.png,2
4811,../Data/Train/ML3-2-DL\slice00590_bbox_raw_8.png,2
4812,../Data/Train/ML3-2-DL\slice00600_bbox_raw_1.png,2
4813,../Data/Train/ML3-2-DL\slice00600_bbox_raw_2.png,2
4814,../Data/Train/ML3-2-DL\slice00600_bbox_raw_3.png,2
4815,../Data/Train/ML3-2-DL\slice00600_bbox_raw_4.png,2
4816,../Data/Train/ML3-2-DL\slice00600_bbox_raw_5.png,2
4817,../Data/Train/ML3-2-DL\slice00600_bbox_raw_6.png,2
4818,../Data/Train/ML3-2-DL\slice00600_bbox_raw_7.png,2
