,path,image_name,rock_type,scan_name,label_assigned,area,centroid,bbox,bbox_rect
3166,./train/cuttings_padded_128/BL3-1-DL_slice00440_7.png,BL3-1-DL_slice00440_7,2,slice00440,7,34802,"(109.09976438135739, 116.46842135509453)","[550, 130, 786, 367]","[[230, 798], [103, 665], [265, 510], [392, 642]]"
3167,./train/cuttings_padded_128/BL3-1-DL_slice00440_11.png,BL3-1-DL_slice00440_11,2,slice00440,11,21675,"(47.65868512110727, 160.06025374855824)","[842, 359, 945, 675]","[[361, 951], [356, 853], [672, 836], [678, 934]]"
3168,./train/cuttings_padded_128/BL3-1-DL_slice00450_0.png,BL3-1-DL_slice00450_0,2,slice00450,0,87991,"(136.3504562966667, 245.46337693627757)","[37, 262, 335, 722]","[[325, 381], [255, 108], [693, -3], [762, 269]]"
3169,./train/cuttings_padded_128/BL3-1-DL_slice00450_2.png,BL3-1-DL_slice00450_2,2,slice00450,2,55015,"(181.22957375261294, 199.37075343088247)","[171, 494, 503, 863]","[[557, 548], [469, 427], [833, 162], [921, 283]]"
3170,./train/cuttings_padded_128/BL3-1-DL_slice00450_3.png,BL3-1-DL_slice00450_3,2,slice00450,3,69236,"(151.5072938933503, 154.70635218672368)","[241, 96, 533, 426]","[[107, 557], [41, 306], [366, 221], [432, 471]]"
3171,./train/cuttings_padded_128/BL3-1-DL_slice00450_4.png,BL3-1-DL_slice00450_4,2,slice00450,4,46032,"(155.75269377824122, 223.67366180048663)","[318, 570, 647, 976]","[[623, 708], [530, 578], [905, 307], [999, 436]]"
3172,./train/cuttings_padded_128/BL3-1-DL_slice00450_5.png,BL3-1-DL_slice00450_5,2,slice00450,5,44835,"(179.16380060220808, 152.11163153786106)","[481, 289, 856, 577]","[[400, 903], [270, 830], [478, 461], [607, 534]]"
3173,./train/cuttings_padded_128/BL3-1-DL_slice00450_6.png,BL3-1-DL_slice00450_6,2,slice00450,6,59857,"(175.0442053560987, 162.34771204704546)","[512, 639, 869, 952]","[[731, 902], [594, 779], [869, 473], [1006, 596]]"
3174,./train/cuttings_padded_128/BL3-1-DL_slice00450_7.png,BL3-1-DL_slice00450_7,2,slice00450,7,34498,"(106.68508319322859, 118.03226273986898)","[555, 129, 787, 368]","[[230, 799], [105, 667], [265, 515], [390, 647]]"
3175,./train/cuttings_padded_128/BL3-1-DL_slice00450_8.png,BL3-1-DL_slice00450_8,2,slice00450,8,20955,"(45.57866857551897, 154.6109281794321)","[845, 361, 944, 666]","[[361, 943], [360, 846], [664, 844], [665, 941]]"
3176,./train/cuttings_padded_128/BL3-1-DL_slice00460_0.png,BL3-1-DL_slice00460_0,2,slice00460,0,88190,"(133.3999773216918, 242.68017915863476)","[39, 263, 328, 722]","[[328, 377], [256, 108], [691, -7], [762, 262]]"
3177,./train/cuttings_padded_128/BL3-1-DL_slice00460_1.png,BL3-1-DL_slice00460_1,2,slice00460,1,53514,"(176.44702320887993, 192.23603169264118)","[179, 498, 502, 855]","[[564, 549], [473, 426], [826, 167], [916, 290]]"
3178,./train/cuttings_padded_128/BL3-1-DL_slice00460_2.png,BL3-1-DL_slice00460_2,2,slice00460,2,67119,"(149.94815179010413, 147.64178548548102)","[240, 101, 529, 422]","[[112, 549], [45, 301], [362, 216], [428, 465]]"
3179,./train/cuttings_padded_128/BL3-1-DL_slice00460_3.png,BL3-1-DL_slice00460_3,2,slice00460,3,43809,"(151.9438015019745, 204.42740076240042)","[321, 592, 643, 974]","[[615, 672], [536, 542], [913, 315], [991, 445]]"
3180,./train/cuttings_padded_128/BL3-1-DL_slice00460_4.png,BL3-1-DL_slice00460_4,2,slice00460,4,44852,"(180.3734058681887, 150.01310978328726)","[483, 292, 862, 579]","[[392, 905], [265, 830], [483, 461], [610, 536]]"
3181,./train/cuttings_padded_128/BL3-1-DL_slice00460_5.png,BL3-1-DL_slice00460_5,2,slice00460,5,62672,"(177.13755744191982, 167.8682186622415)","[516, 626, 880, 949]","[[731, 913], [586, 791], [855, 471], [1000, 593]]"
3182,./train/cuttings_padded_128/BL3-1-DL_slice00460_6.png,BL3-1-DL_slice00460_6,2,slice00460,6,34080,"(103.77772887323944, 119.63471244131455)","[561, 128, 792, 366]","[[228, 803], [105, 669], [269, 518], [392, 651]]"
3183,./train/cuttings_padded_128/BL3-1-DL_slice00460_7.png,BL3-1-DL_slice00460_7,2,slice00460,7,19107,"(44.12283456324907, 145.1369655100225)","[848, 365, 944, 652]","[[366, 947], [363, 855], [650, 844], [654, 937]]"
3184,./train/cuttings_padded_128/BL3-1-DL_slice00470_0.png,BL3-1-DL_slice00470_0,2,slice00470,0,88120,"(131.02158420335905, 239.60144121652291)","[40, 263, 326, 719]","[[333, 378], [256, 110], [684, -13], [761, 254]]"
3185,./train/cuttings_padded_128/BL3-1-DL_slice00470_1.png,BL3-1-DL_slice00470_1,2,slice00470,1,52545,"(170.16119516604815, 192.18734418117805)","[187, 498, 498, 851]","[[564, 549], [473, 424], [822, 171], [913, 296]]"
3186,./train/cuttings_padded_128/BL3-1-DL_slice00470_2.png,BL3-1-DL_slice00470_2,2,slice00470,2,64648,"(144.12206100730108, 144.93334673926495)","[243, 103, 525, 414]","[[115, 547], [47, 303], [351, 217], [420, 461]]"
3187,./train/cuttings_padded_128/BL3-1-DL_slice00470_3.png,BL3-1-DL_slice00470_3,2,slice00470,3,42543,"(148.67649201983875, 199.66403403615166)","[322, 601, 636, 978]","[[620, 658], [546, 530], [919, 315], [993, 443]]"
3188,./train/cuttings_padded_128/BL3-1-DL_slice00470_4.png,BL3-1-DL_slice00470_4,2,slice00470,4,45231,"(180.70599809864916, 147.51318785788507)","[485, 295, 865, 583]","[[393, 911], [264, 836], [483, 459], [612, 534]]"
3189,./train/cuttings_padded_128/BL3-1-DL_slice00470_5.png,BL3-1-DL_slice00470_5,2,slice00470,5,65252,"(182.94188683871758, 171.36794274504996)","[514, 616, 888, 947]","[[724, 924], [574, 795], [852, 473], [1002, 602]]"
3190,./train/cuttings_padded_128/BL3-1-DL_slice00470_6.png,BL3-1-DL_slice00470_6,2,slice00470,6,33780,"(105.1586737714624, 121.66879810538781)","[563, 127, 797, 367]","[[230, 808], [106, 678], [269, 523], [392, 653]]"
3191,./train/cuttings_padded_128/BL3-1-DL_slice00470_7.png,BL3-1-DL_slice00470_7,2,slice00470,7,17401,"(41.8326532957876, 142.1094189989081)","[851, 366, 943, 641]","[[366, 944], [365, 855], [639, 850], [641, 939]]"
3192,./train/cuttings_padded_128/BL3-1-DL_slice00480_0.png,BL3-1-DL_slice00480_0,2,slice00480,0,88139,"(136.23557108657914, 235.47270788186842)","[33, 263, 322, 716]","[[327, 375], [254, 102], [683, -13], [757, 260]]"
3193,./train/cuttings_padded_128/BL3-1-DL_slice00480_1.png,BL3-1-DL_slice00480_1,2,slice00480,1,51602,"(166.48104724623076, 191.3501996046665)","[191, 500, 497, 853]","[[568, 550], [475, 422], [816, 174], [910, 302]]"
3194,./train/cuttings_padded_128/BL3-1-DL_slice00480_2.png,BL3-1-DL_slice00480_2,2,slice00480,2,62194,"(143.45686079042994, 142.31461234202655)","[242, 105, 519, 410]","[[117, 532], [65, 290], [366, 226], [417, 468]]"
3195,./train/cuttings_padded_128/BL3-1-DL_slice00480_3.png,BL3-1-DL_slice00480_3,2,slice00480,3,40993,"(144.9886565999073, 188.97758153831143)","[322, 617, 629, 981]","[[633, 647], [560, 521], [924, 310], [997, 436]]"
3196,./train/cuttings_padded_128/BL3-1-DL_slice00480_4.png,BL3-1-DL_slice00480_4,2,slice00480,4,44312,"(177.00056418126016, 146.05862971655534)","[492, 297, 868, 579]","[[396, 914], [267, 840], [483, 462], [613, 536]]"
3197,./train/cuttings_padded_128/BL3-1-DL_slice00480_5.png,BL3-1-DL_slice00480_5,2,slice00480,5,67835,"(186.19840790152577, 169.66496646274047)","[514, 612, 892, 947]","[[708, 926], [562, 777], [865, 477], [1012, 625]]"
3198,./train/cuttings_padded_128/BL3-1-DL_slice00480_6.png,BL3-1-DL_slice00480_6,2,slice00480,6,33480,"(102.45555555555555, 122.54304062126643)","[568, 127, 798, 368]","[[231, 810], [107, 680], [270, 524], [395, 654]]"
3199,./train/cuttings_padded_128/BL3-1-DL_slice00480_7.png,BL3-1-DL_slice00480_7,2,slice00480,7,15544,"(40.332539886773034, 129.47246525990735)","[853, 381, 941, 632]","[[381, 942], [380, 857], [630, 851], [632, 937]]"
3200,./train/cuttings_padded_128/BL3-1-DL_slice00490_0.png,BL3-1-DL_slice00490_0,2,slice00490,0,88126,"(140.08735220025872, 230.0942627601389)","[28, 264, 318, 712]","[[630, 368], [226, 227], [322, -46], [726, 94]]"
3201,./train/cuttings_padded_128/BL3-1-DL_slice00490_1.png,BL3-1-DL_slice00490_1,2,slice00490,1,51263,"(168.0593800596922, 191.47346039053508)","[189, 502, 493, 852]","[[558, 538], [473, 401], [823, 184], [908, 321]]"
3202,./train/cuttings_padded_128/BL3-1-DL_slice00490_2.png,BL3-1-DL_slice00490_2,2,slice00490,2,58802,"(139.38556511683277, 142.78016053875717)","[242, 104, 511, 405]","[[133, 540], [58, 308], [337, 218], [412, 450]]"
3203,./train/cuttings_padded_128/BL3-1-DL_slice00490_3.png,BL3-1-DL_slice00490_3,2,slice00490,3,38757,"(136.0593957220631, 181.51392006605258)","[328, 627, 621, 978]","[[635, 626], [569, 502], [929, 313], [994, 437]]"
3204,./train/cuttings_padded_128/BL3-1-DL_slice00490_4.png,BL3-1-DL_slice00490_4,2,slice00490,4,43034,"(181.31405400381095, 143.72898173537203)","[493, 299, 873, 579]","[[393, 918], [265, 843], [486, 470], [614, 545]]"
3205,./train/cuttings_padded_128/BL3-1-DL_slice00490_5.png,BL3-1-DL_slice00490_5,2,slice00490,5,69639,"(191.87745372564225, 170.92578871034908)","[512, 605, 901, 948]","[[692, 926], [552, 762], [875, 487], [1015, 652]]"
3206,./train/cuttings_padded_128/BL3-1-DL_slice00490_6.png,BL3-1-DL_slice00490_6,2,slice00490,6,33160,"(102.08048854041013, 124.76025331724969)","[571, 127, 796, 366]","[[226, 814], [105, 679], [277, 526], [397, 661]]"
3207,./train/cuttings_padded_128/BL3-1-DL_slice00490_7.png,BL3-1-DL_slice00490_7,2,slice00490,7,13858,"(37.936715254726515, 123.63356905758407)","[856, 384, 938, 622]","[[620, 938], [383, 936], [384, 855], [621, 857]]"
3208,./train/cuttings_padded_128/BL3-1-DL_slice00500_0.png,BL3-1-DL_slice00500_0,2,slice00500,0,87479,"(138.07612112621314, 230.2987688473805)","[29, 259, 316, 706]","[[619, 369], [225, 213], [330, -53], [725, 102]]"
3209,./train/cuttings_padded_128/BL3-1-DL_slice00500_1.png,BL3-1-DL_slice00500_1,2,slice00500,1,50551,"(165.8364424047002, 193.566576328856)","[191, 503, 488, 854]","[[568, 543], [479, 409], [821, 182], [910, 315]]"
3210,./train/cuttings_padded_128/BL3-1-DL_slice00500_5.png,BL3-1-DL_slice00500_5,2,slice00500,5,55839,"(137.86387650208636, 137.78373538208064)","[242, 107, 508, 401]","[[133, 534], [60, 312], [335, 222], [407, 445]]"
3211,./train/cuttings_padded_128/BL3-1-DL_slice00500_6.png,BL3-1-DL_slice00500_6,2,slice00500,6,36593,"(129.941682835515, 174.04519990162052)","[331, 637, 607, 977]","[[651, 615], [588, 495], [934, 313], [997, 433]]"
3212,./train/cuttings_padded_128/BL3-1-DL_slice00500_7.png,BL3-1-DL_slice00500_7,2,slice00500,7,42155,"(183.1950895504685, 144.05114458545842)","[496, 299, 879, 577]","[[394, 923], [267, 847], [487, 474], [615, 550]]"
3213,./train/cuttings_padded_128/BL3-1-DL_slice00500_8.png,BL3-1-DL_slice00500_8,2,slice00500,8,71233,"(194.6699282635857, 169.05274240871506)","[512, 600, 909, 944]","[[677, 927], [540, 748], [876, 492], [1012, 671]]"
3214,./train/cuttings_padded_128/BL3-1-DL_slice00500_9.png,BL3-1-DL_slice00500_9,2,slice00500,9,32377,"(103.35222534515242, 118.14429996602526)","[572, 136, 796, 365]","[[226, 812], [110, 674], [283, 529], [398, 667]]"
3215,./train/cuttings_padded_128/BL3-1-DL_slice00500_10.png,BL3-1-DL_slice00500_10,2,slice00500,10,12393,"(36.49737755184378, 117.87307350923909)","[858, 386, 937, 613]","[[610, 939], [384, 933], [387, 856], [612, 862]]"
3216,./train/cuttings_padded_128/BL3-1-DL_slice00510_0.png,BL3-1-DL_slice00510_0,2,slice00510,0,87151,"(140.4850890982318, 227.574875790295)","[26, 257, 312, 699]","[[623, 366], [223, 219], [319, -43], [719, 103]]"
3217,./train/cuttings_padded_128/BL3-1-DL_slice00510_1.png,BL3-1-DL_slice00510_1,2,slice00510,1,50266,"(162.70713802570324, 194.81094576851152)","[190, 507, 480, 856]","[[578, 547], [485, 415], [818, 179], [912, 311]]"
3218,./train/cuttings_padded_128/BL3-1-DL_slice00510_2.png,BL3-1-DL_slice00510_2,2,slice00510,2,53851,"(134.7443872908581, 135.43013128818407)","[244, 106, 507, 388]","[[123, 520], [71, 294], [343, 230], [395, 456]]"
3219,./train/cuttings_padded_128/BL3-1-DL_slice00510_3.png,BL3-1-DL_slice00510_3,2,slice00510,3,34988,"(126.58288556076369, 169.43231965245226)","[331, 645, 600, 981]","[[667, 627], [599, 518], [929, 311], [997, 420]]"
3220,./train/cuttings_padded_128/BL3-1-DL_slice00510_4.png,BL3-1-DL_slice00510_4,2,slice00510,4,41598,"(185.0319246117602, 144.18616279628827)","[500, 299, 883, 579]","[[381, 924], [264, 850], [496, 482], [614, 557]]"
3221,./train/cuttings_padded_128/BL3-1-DL_slice00510_5.png,BL3-1-DL_slice00510_5,2,slice00510,5,72429,"(194.9104640406467, 166.7158596694694)","[514, 596, 912, 943]","[[668, 930], [533, 743], [873, 498], [1008, 686]]"
3222,./train/cuttings_padded_128/BL3-1-DL_slice00510_6.png,BL3-1-DL_slice00510_6,2,slice00510,6,31815,"(105.05846298915606, 116.93273613075593)","[572, 139, 797, 363]","[[233, 812], [116, 679], [282, 532], [399, 665]]"
3223,./train/cuttings_padded_128/BL3-1-DL_slice00510_7.png,BL3-1-DL_slice00510_7,2,slice00510,7,11514,"(38.57564703838805, 118.88301198540907)","[856, 379, 936, 600]","[[592, 945], [375, 923], [383, 847], [600, 870]]"
3224,./train/cuttings_padded_128/BL3-1-DL_slice00520_0.png,BL3-1-DL_slice00520_0,2,slice00520,0,85777,"(141.83729904286696, 226.55294542826167)","[25, 252, 314, 688]","[[317, 366], [237, 99], [647, -22], [726, 244]]"
3225,./train/cuttings_padded_128/BL3-1-DL_slice00520_1.png,BL3-1-DL_slice00520_1,2,slice00520,1,49039,"(159.11242072636065, 191.36758498338057)","[192, 515, 475, 860]","[[589, 543], [495, 411], [817, 182], [911, 314]]"
3226,./train/cuttings_padded_128/BL3-1-DL_slice00520_2.png,BL3-1-DL_slice00520_2,2,slice00520,2,53098,"(132.93061885570077, 136.22012128517082)","[245, 103, 504, 385]","[[121, 515], [71, 288], [341, 228], [391, 455]]"
3227,./train/cuttings_padded_128/BL3-1-DL_slice00520_3.png,BL3-1-DL_slice00520_3,2,slice00520,3,33933,"(125.39466006542304, 170.95113900922405)","[329, 649, 593, 983]","[[680, 627], [610, 521], [927, 310], [997, 416]]"
3228,./train/cuttings_padded_128/BL3-1-DL_slice00520_4.png,BL3-1-DL_slice00520_4,2,slice00520,4,40986,"(185.21334114087736, 139.77099497389352)","[503, 306, 887, 578]","[[378, 923], [266, 852], [500, 485], [612, 557]]"
3229,./train/cuttings_padded_128/BL3-1-DL_slice00520_5.png,BL3-1-DL_slice00520_5,2,slice00520,5,73600,"(197.7114402173913, 169.71872282608695)","[513, 587, 913, 936]","[[664, 928], [530, 741], [869, 499], [1003, 687]]"
3230,./train/cuttings_padded_128/BL3-1-DL_slice00520_6.png,BL3-1-DL_slice00520_6,2,slice00520,6,31669,"(106.70466386687296, 117.78789983895923)","[572, 139, 800, 361]","[[229, 815], [117, 678], [293, 533], [405, 670]]"
3231,./train/cuttings_padded_128/BL3-1-DL_slice00520_7.png,BL3-1-DL_slice00520_7,2,slice00520,7,10637,"(37.822412334304786, 107.46601485381217)","[856, 390, 937, 596]","[[582, 955], [385, 910], [402, 835], [599, 879]]"
3232,./train/cuttings_padded_128/BL3-1-DL_slice00530_0.png,BL3-1-DL_slice00530_0,2,slice00530,0,84696,"(142.8026943421177, 221.27604609426655)","[25, 251, 319, 681]","[[317, 365], [237, 98], [636, -21], [716, 245]]"
3233,./train/cuttings_padded_128/BL3-1-DL_slice00530_1.png,BL3-1-DL_slice00530_1,2,slice00530,1,46246,"(151.55321541322493, 189.1985685248454)","[196, 525, 472, 861]","[[608, 534], [512, 404], [811, 183], [907, 313]]"
3234,./train/cuttings_padded_128/BL3-1-DL_slice00530_2.png,BL3-1-DL_slice00530_2,2,slice00530,2,51743,"(134.32214985601917, 134.7579962507006)","[243, 102, 503, 383]","[[124, 517], [66, 296], [330, 227], [388, 447]]"
3235,./train/cuttings_padded_128/BL3-1-DL_slice00530_3.png,BL3-1-DL_slice00530_3,2,slice00530,3,32539,"(122.9262116229755, 172.91050739113064)","[329, 653, 585, 985]","[[688, 624], [618, 520], [928, 309], [998, 413]]"
3236,./train/cuttings_padded_128/BL3-1-DL_slice00530_4.png,BL3-1-DL_slice00530_4,2,slice00530,4,39504,"(184.045438436614, 140.7573916565411)","[508, 307, 892, 575]","[[384, 930], [273, 862], [501, 489], [612, 557]]"
3237,./train/cuttings_padded_128/BL3-1-DL_slice00530_5.png,BL3-1-DL_slice00530_5,2,slice00530,5,76192,"(199.84460310793784, 178.3307958840823)","[514, 572, 912, 932]","[[662, 930], [524, 743], [859, 497], [997, 685]]"
3238,./train/cuttings_padded_128/BL3-1-DL_slice00530_6.png,BL3-1-DL_slice00530_6,2,slice00530,6,31856,"(111.20420015067805, 118.96995856353591)","[570, 139, 802, 361]","[[236, 817], [119, 681], [291, 532], [409, 669]]"
3239,./train/cuttings_padded_128/BL3-1-DL_slice00530_7.png,BL3-1-DL_slice00530_7,2,slice00530,7,9670,"(38.53019648397105, 99.36514994829369)","[854, 395, 932, 585]","[[558, 959], [392, 895], [421, 821], [587, 885]]"
3240,./train/cuttings_padded_128/BL3-1-DL_slice00540_0.png,BL3-1-DL_slice00540_0,2,slice00540,0,83360,"(140.69652111324376, 214.2370441458733)","[28, 253, 323, 680]","[[345, 376], [236, 110], [603, -41], [713, 224]]"
3241,./train/cuttings_padded_128/BL3-1-DL_slice00540_1.png,BL3-1-DL_slice00540_1,2,slice00540,1,42318,"(142.49513209508956, 172.85129259416797)","[201, 553, 470, 861]","[[643, 512], [547, 383], [811, 187], [906, 315]]"
3242,./train/cuttings_padded_128/BL3-1-DL_slice00540_2.png,BL3-1-DL_slice00540_2,2,slice00540,2,49524,"(133.41910992650028, 131.193239641386)","[241, 102, 497, 373]","[[134, 523], [59, 319], [314, 225], [389, 429]]"
3243,./train/cuttings_padded_128/BL3-1-DL_slice00540_3.png,BL3-1-DL_slice00540_3,2,slice00540,3,30687,"(120.03346694039821, 173.96816241405156)","[329, 659, 577, 987]","[[721, 636], [641, 543], [912, 309], [993, 402]]"
3244,./train/cuttings_padded_128/BL3-1-DL_slice00540_4.png,BL3-1-DL_slice00540_4,2,slice00540,4,1236,"(22.101941747572816, 21.258090614886733)","[346, 490, 398, 538]","[[499, 400], [478, 380], [518, 335], [540, 354]]"
3245,./train/cuttings_padded_128/BL3-1-DL_slice00540_6.png,BL3-1-DL_slice00540_6,2,slice00540,6,39233,"(185.29505773201132, 138.5686539392858)","[509, 311, 896, 574]","[[388, 934], [279, 870], [503, 489], [612, 553]]"
3246,./train/cuttings_padded_128/BL3-1-DL_slice00540_7.png,BL3-1-DL_slice00540_7,2,slice00540,7,78008,"(198.077402317711, 182.91326530612244)","[521, 559, 912, 926]","[[652, 939], [513, 752], [848, 502], [987, 689]]"
3247,./train/cuttings_padded_128/BL3-1-DL_slice00540_8.png,BL3-1-DL_slice00540_8,2,slice00540,8,31915,"(109.64063919786933, 121.30064233119224)","[573, 137, 802, 360]","[[237, 818], [119, 681], [291, 534], [408, 672]]"
3248,./train/cuttings_padded_128/BL3-1-DL_slice00540_9.png,BL3-1-DL_slice00540_9,2,slice00540,9,8226,"(35.55203014831024, 84.4671772428884)","[857, 406, 930, 569]","[[559, 940], [402, 910], [414, 843], [572, 872]]"
3249,./train/cuttings_padded_128/BL3-1-DL_slice00550_0.png,BL3-1-DL_slice00550_0,2,slice00550,0,81016,"(139.2493087785129, 208.93182828083343)","[31, 251, 326, 668]","[[369, 378], [233, 121], [563, -53], [699, 204]]"
3250,./train/cuttings_padded_128/BL3-1-DL_slice00550_1.png,BL3-1-DL_slice00550_1,2,slice00550,1,40065,"(136.95157868463747, 160.80569075252714)","[205, 573, 465, 863]","[[662, 500], [566, 373], [808, 190], [904, 318]]"
3251,./train/cuttings_padded_128/BL3-1-DL_slice00550_2.png,BL3-1-DL_slice00550_2,2,slice00550,2,46881,"(132.2270855997099, 128.77009876069195)","[240, 102, 486, 376]","[[131, 520], [58, 320], [310, 228], [384, 427]]"
3252,./train/cuttings_padded_128/BL3-1-DL_slice00550_6.png,BL3-1-DL_slice00550_6,2,slice00550,6,4948,"(59.630355699272435, 52.73362974939369)","[316, 460, 440, 571]","[[489, 453], [447, 425], [532, 296], [574, 323]]"
3253,./train/cuttings_padded_128/BL3-1-DL_slice00550_7.png,BL3-1-DL_slice00550_7,2,slice00550,7,28983,"(117.0097643446158, 174.81796225373495)","[330, 664, 573, 989]","[[702, 616], [633, 521], [923, 311], [992, 406]]"
3254,./train/cuttings_padded_128/BL3-1-DL_slice00550_9.png,BL3-1-DL_slice00550_9,2,slice00550,9,38279,"(186.17766921810914, 135.29201389795972)","[512, 315, 900, 577]","[[382, 933], [280, 871], [510, 495], [611, 557]]"
3255,./train/cuttings_padded_128/BL3-1-DL_slice00550_10.png,BL3-1-DL_slice00550_10,2,slice00550,10,1126,"(18.820603907637654, 26.135879218472468)","[514, 235, 552, 288]","[[241, 554], [232, 526], [283, 511], [291, 538]]"
3256,./train/cuttings_padded_128/BL3-1-DL_slice00550_11.png,BL3-1-DL_slice00550_11,2,slice00550,11,78210,"(191.29110088224013, 183.64340877125687)","[533, 552, 913, 920]","[[651, 945], [509, 760], [835, 509], [977, 693]]"
3257,./train/cuttings_padded_128/BL3-1-DL_slice00550_12.png,BL3-1-DL_slice00550_12,2,slice00550,12,32071,"(108.34230301518505, 123.40609896791494)","[575, 136, 799, 361]","[[219, 824], [118, 678], [310, 546], [411, 692]]"
3258,./train/cuttings_padded_128/BL3-1-DL_slice00550_13.png,BL3-1-DL_slice00550_13,2,slice00550,13,7043,"(32.983387760897344, 85.01434047990912)","[859, 393, 924, 551]","[[546, 931], [390, 908], [399, 846], [555, 869]]"
3259,./train/cuttings_padded_128/BL3-1-DL_slice00560_0.png,BL3-1-DL_slice00560_0,2,slice00560,0,78142,"(138.6852140974124, 204.17734380998695)","[35, 250, 328, 659]","[[399, 385], [233, 136], [521, -55], [687, 193]]"
3260,./train/cuttings_padded_128/BL3-1-DL_slice00560_1.png,BL3-1-DL_slice00560_1,2,slice00560,1,37297,"(133.38032549534816, 143.82304206772662)","[206, 599, 460, 865]","[[668, 494], [576, 367], [811, 196], [903, 323]]"
3261,./train/cuttings_padded_128/BL3-1-DL_slice00560_2.png,BL3-1-DL_slice00560_2,2,slice00560,2,44337,"(132.15499469968648, 129.7746126260234)","[238, 101, 474, 375]","[[135, 523], [54, 330], [300, 227], [381, 420]]"
3262,./train/cuttings_padded_128/BL3-1-DL_slice00560_3.png,BL3-1-DL_slice00560_3,2,slice00560,3,16734,"(129.3448069798016, 119.2566033225768)","[256, 394, 534, 629]","[[410, 543], [355, 490], [593, 241], [648, 294]]"
3263,./train/cuttings_padded_128/BL3-1-DL_slice00560_4.png,BL3-1-DL_slice00560_4,2,slice00560,4,27108,"(113.52471595101078, 179.37590379223846)","[331, 666, 568, 991]","[[706, 612], [638, 516], [927, 311], [994, 406]]"
3264,./train/cuttings_padded_128/BL3-1-DL_slice00560_7.png,BL3-1-DL_slice00560_7,2,slice00560,7,6717,"(44.64895042429656, 78.39213934792318)","[477, 184, 567, 324]","[[194, 574], [181, 498], [315, 474], [328, 550]]"
3265,./train/cuttings_padded_128/BL3-1-DL_slice00560_8.png,BL3-1-DL_slice00560_8,2,slice00560,8,37382,"(189.18219998929968, 132.5562035204109)","[515, 318, 904, 581]","[[380, 934], [283, 874], [512, 504], [609, 564]]"
3266,./train/cuttings_padded_128/BL3-1-DL_slice00560_9.png,BL3-1-DL_slice00560_9,2,slice00560,9,78072,"(184.6764909314479, 181.62597346039553)","[546, 548, 915, 916]","[[654, 947], [508, 764], [819, 515], [965, 698]]"
3267,./train/cuttings_padded_128/BL3-1-DL_slice00560_10.png,BL3-1-DL_slice00560_10,2,slice00560,10,32400,"(107.67506172839506, 124.89219135802469)","[577, 136, 801, 362]","[[218, 828], [118, 682], [315, 547], [415, 692]]"
3268,./train/cuttings_padded_128/BL3-1-DL_slice00560_11.png,BL3-1-DL_slice00560_11,2,slice00560,11,5760,"(28.249305555555555, 79.3157986111111)","[866, 389, 923, 539]","[[532, 930], [386, 903], [396, 849], [542, 876]]"
3269,./train/cuttings_padded_128/BL3-1-DL_slice00570_0.png,BL3-1-DL_slice00570_0,2,slice00570,0,73394,"(136.29949314657873, 202.4774913480666)","[42, 245, 328, 650]","[[375, 379], [235, 133], [531, -36], [672, 209]]"
3270,./train/cuttings_padded_128/BL3-1-DL_slice00570_1.png,BL3-1-DL_slice00570_1,2,slice00570,1,34843,"(130.47728381597452, 129.1951898516201)","[208, 618, 459, 870]","[[692, 482], [597, 356], [807, 198], [902, 325]]"
3271,./train/cuttings_padded_128/BL3-1-DL_slice00570_4.png,BL3-1-DL_slice00570_4,2,slice00570,4,26893,"(157.46156992525937, 128.60618004685233)","[230, 390, 555, 655]","[[413, 560], [344, 493], [622, 205], [692, 273]]"
3272,./train/cuttings_padded_128/BL3-1-DL_slice00570_5.png,BL3-1-DL_slice00570_5,2,slice00570,5,41237,"(129.85772485874335, 132.92746805053713)","[238, 99, 465, 372]","[[135, 522], [53, 340], [297, 229], [379, 411]]"
3273,./train/cuttings_padded_128/BL3-1-DL_slice00570_6.png,BL3-1-DL_slice00570_6,2,slice00570,6,23166,"(103.1744798411465, 156.41431408098074)","[332, 707, 544, 994]","[[751, 582], [682, 487], [927, 310], [995, 406]]"
3274,./train/cuttings_padded_128/BL3-1-DL_slice00570_8.png,BL3-1-DL_slice00570_8,2,slice00570,8,11668,"(49.62264312649983, 84.95731916352418)","[467, 176, 576, 336]","[[186, 583], [170, 486], [324, 461], [340, 558]]"
3275,./train/cuttings_padded_128/BL3-1-DL_slice00570_9.png,BL3-1-DL_slice00570_9,2,slice00570,9,36720,"(190.75356753812636, 128.43341503267973)","[517, 323, 907, 582]","[[377, 934], [283, 875], [515, 506], [609, 565]]"
3276,./train/cuttings_padded_128/BL3-1-DL_slice00570_10.png,BL3-1-DL_slice00570_10,2,slice00570,10,1198,"(16.55008347245409, 23.90484140233723)","[527, 668, 561, 719]","[[668, 560], [667, 527], [716, 525], [718, 558]]"
3277,./train/cuttings_padded_128/BL3-1-DL_slice00570_13.png,BL3-1-DL_slice00570_13,2,slice00570,13,76285,"(179.55033099560856, 181.45453234580847)","[558, 543, 917, 910]","[[655, 950], [507, 765], [815, 520], [962, 705]]"
3278,./train/cuttings_padded_128/BL3-1-DL_slice00570_14.png,BL3-1-DL_slice00570_14,2,slice00570,14,32446,"(106.39302225235777, 126.45108796153609)","[580, 136, 802, 364]","[[273, 822], [127, 705], [269, 528], [415, 645]]"
